"school","treat","female","nonwhite","ses","pretest","posttest","region","private","urban"
4,0,1,0,0,74,80,1,0,1
4,0,0,0,1,73,87,1,0,1
4,0,1,0,0,59,51,1,0,1
4,0,1,0,0,73,76,1,0,1
4,0,0,0,0,54,68,1,0,1
4,0,1,0,1,60,67,1,0,1
4,0,1,0,1,52,49,1,0,1
4,0,0,0,1,68,74,1,0,1
4,0,0,0,1,52,56,1,0,1
5,1,1,1,1,66,64,1,0,1
5,1,1,1,0,58,60,1,0,1
5,1,1,0,1,64,62,1,0,1
5,1,1,1,1,69,81,1,0,1
5,1,0,0,0,75,84,1,0,1
5,1,0,0,0,63,65,1,0,1
5,1,1,0,0,54,58,1,0,1
5,1,0,0,1,80,82,1,0,1
5,1,0,0,1,42,49,1,0,1
5,1,0,1,0,46,55,1,0,1
5,1,0,1,1,53,58,1,0,1
5,1,1,1,1,57,66,1,0,1
5,1,1,0,0,39,50,1,0,1
5,1,0,0,1,66,80,1,0,1
5,1,0,0,0,54,74,1,0,1
5,1,1,1,0,63,75,1,0,1
5,1,0,0,1,45,51,1,0,1
5,1,0,0,1,48,57,1,0,1
5,1,0,0,1,63,72,1,0,1
5,1,1,0,1,47,50,1,0,1
5,1,0,0,1,55,66,1,0,1
5,1,1,0,1,34,40,1,0,1
5,1,0,0,0,60,72,1,0,1
5,1,0,0,1,36,43,1,0,1
5,1,0,0,0,77,83,1,0,1
5,1,0,0,0,69,81,1,0,1
5,1,1,0,1,67,77,1,0,1
5,1,0,0,1,50,55,1,0,1
5,1,1,0,1,48,59,1,0,1
5,1,0,0,1,67,75,1,0,1
5,1,0,0,1,64,64,1,0,1
5,1,0,0,1,52,63,1,0,1
5,1,0,1,1,64,75,1,0,1
5,1,0,0,1,50,46,1,0,1
5,1,0,0,0,63,71,1,0,1
5,1,1,0,0,55,59,1,0,1
5,1,0,0,1,53,59,1,0,1
5,1,1,0,0,71,83,1,0,1
5,1,0,1,1,57,68,1,0,1
5,1,1,0,1,74,78,1,0,1
5,1,1,0,1,56,57,1,0,1
5,1,0,0,1,64,76,1,0,1
5,1,1,1,1,59,69,1,0,1
5,1,0,0,1,68,81,1,0,1
5,1,1,1,1,53,59,1,0,1
5,1,0,0,1,47,55,1,0,1
5,1,0,0,1,65,70,1,0,1
5,1,1,0,1,61,65,1,0,1
5,1,1,1,1,23,30,1,0,1
5,1,0,0,1,55,66,1,0,1
5,1,1,0,0,64,65,1,0,1
5,1,1,0,1,62,71,1,0,1
5,1,1,0,0,79,88,1,0,1
5,1,0,0,0,54,63,1,0,1
5,1,0,0,1,55,71,1,0,1
5,1,0,0,1,76,87,1,0,1
5,1,0,1,0,44,50,1,0,1
5,1,0,0,0,67,84,1,0,1
5,1,1,1,1,44,52,1,0,1
5,1,0,0,0,77,91,1,0,1
5,1,0,1,1,51,63,1,0,1
5,1,0,0,1,59,73,1,0,1
5,1,1,0,0,77,89,1,0,1
6,1,1,0,1,49,52,1,0,1
6,1,1,1,0,51,49,1,0,1
6,1,1,0,1,52,60,1,0,1
6,1,1,0,1,67,75,1,0,1
6,1,1,0,0,51,56,1,0,1
6,1,0,0,1,60,56,1,0,1
6,1,0,0,0,63,74,1,0,1
6,1,0,0,1,36,35,1,0,1
6,1,0,0,1,51,68,1,0,1
6,1,1,1,0,74,92,1,0,1
6,1,0,1,0,65,72,1,0,1
6,1,0,1,1,51,62,1,0,1
6,1,1,0,0,68,84,1,0,1
6,1,0,1,1,62,78,1,0,1
6,1,0,0,1,64,65,1,0,1
6,1,0,1,1,57,63,1,0,1
6,1,1,1,0,45,56,1,0,1
6,1,0,0,1,19,24,1,0,1
6,1,0,1,0,64,77,1,0,1
6,1,1,1,0,57,73,1,0,1
6,1,1,1,0,65,91,1,0,1
6,1,1,0,1,54,48,1,0,1
6,1,1,1,1,41,53,1,0,1
6,1,1,0,1,59,63,1,0,1
6,1,1,0,1,39,43,1,0,1
6,1,1,1,1,57,55,1,0,1
6,1,0,0,1,52,58,1,0,1
6,1,1,0,0,50,48,1,0,1
6,1,1,1,0,68,83,1,0,1
6,1,1,1,1,46,49,1,0,1
6,1,1,1,0,43,32,1,0,1
6,1,1,0,0,42,43,1,0,1
6,1,0,1,1,50,47,1,0,1
6,1,1,1,0,65,66,1,0,1
6,1,1,0,1,43,45,1,0,1
6,1,1,0,0,67,83,1,0,1
6,1,1,1,1,50,68,1,0,1
6,1,1,1,0,56,75,1,0,1
6,1,1,0,1,67,74,1,0,1
6,1,0,1,1,42,45,1,0,1
6,1,0,0,1,54,65,1,0,1
6,1,0,1,0,58,47,1,0,1
6,1,1,1,1,49,63,1,0,1
6,1,0,0,0,49,52,1,0,1
6,1,0,1,0,56,68,1,0,1
6,1,0,0,1,49,51,1,0,1
6,1,0,0,1,47,39,1,0,1
6,1,0,1,0,61,74,1,0,1
6,1,0,0,1,59,63,1,0,1
6,1,0,0,1,40,43,1,0,1
6,1,1,0,0,70,86,1,0,1
6,1,1,1,1,46,57,1,0,1
6,1,0,0,1,41,48,1,0,1
6,1,0,1,1,55,60,1,0,1
6,1,1,1,0,52,62,1,0,1
6,1,1,0,1,53,57,1,0,1
6,1,1,0,1,63,69,1,0,1
6,1,0,1,1,48,42,1,0,1
6,1,0,1,0,61,65,1,0,1
6,1,1,0,1,61,66,1,0,1
6,1,1,0,0,69,84,1,0,1
6,1,1,0,1,37,52,1,0,1
6,1,0,1,1,51,59,1,0,1
6,1,1,0,0,64,75,1,0,1
6,1,1,0,1,73,81,1,0,1
6,1,1,0,0,58,63,1,0,1
6,1,1,0,0,67,72,1,0,1
6,1,1,1,0,60,71,1,0,1
6,1,0,0,1,41,43,1,0,1
6,1,1,1,1,70,95,1,0,1
6,1,1,0,0,65,87,1,0,1
6,1,1,0,0,49,74,1,0,1
6,1,0,0,1,32,44,1,0,1
6,1,0,0,0,53,61,1,0,1
6,1,0,0,1,72,82,1,0,1
7,1,1,0,1,48,47,2,0,1
7,1,0,1,0,61,63,2,0,1
7,1,1,1,1,61,68,2,0,1
7,1,1,0,1,59,61,2,0,1
7,1,0,0,1,49,51,2,0,1
7,1,0,1,0,48,47,2,0,1
7,1,1,1,1,56,60,2,0,1
7,1,0,1,1,68,70,2,0,1
7,1,0,0,1,50,57,2,0,1
7,1,1,1,1,54,54,2,0,1
7,1,0,1,1,43,48,2,0,1
7,1,0,1,1,39,45,2,0,1
7,1,0,1,1,52,63,2,0,1
7,1,0,0,1,40,55,2,0,1
7,1,0,1,1,36,39,2,0,1
7,1,1,0,0,50,52,2,0,1
7,1,1,0,1,52,44,2,0,1
7,1,0,1,1,43,46,2,0,1
7,1,0,0,1,43,43,2,0,1
7,1,1,0,1,55,71,2,0,1
7,1,1,0,1,73,83,2,0,1
7,1,0,0,0,62,73,2,0,1
8,0,1,0,1,60,65,2,0,1
8,0,1,0,0,51,50,2,0,1
8,0,0,0,0,62,70,2,0,1
8,0,0,0,1,53,49,2,0,1
8,0,1,0,1,75,81,2,0,1
8,0,1,0,1,57,59,2,0,1
8,0,1,0,1,44,40,2,0,1
8,0,1,0,0,57,62,2,0,1
8,0,1,0,1,59,67,2,0,1
8,0,0,0,0,51,52,2,0,1
8,0,1,0,0,60,62,2,0,1
8,0,0,0,1,58,64,2,0,1
8,0,1,0,1,62,66,2,0,1
8,0,0,0,1,43,42,2,0,1
8,0,1,0,1,48,57,2,0,1
8,0,1,0,0,63,67,2,0,1
8,0,1,0,1,57,64,2,0,1
8,0,0,0,0,57,56,2,0,1
8,0,0,0,1,51,52,2,0,1
8,0,1,0,1,53,57,2,0,1
8,0,0,0,1,47,51,2,0,1
8,0,0,0,0,48,56,2,0,1
8,0,1,0,1,58,65,2,0,1
8,0,1,0,1,62,68,2,0,1
8,0,0,0,0,40,46,2,0,1
8,0,0,0,0,56,66,2,0,1
9,1,0,0,1,55,64,2,0,1
9,1,0,1,1,56,71,2,0,1
9,1,0,0,1,62,65,2,0,1
9,1,1,0,1,67,80,2,0,1
9,1,0,1,1,63,64,2,0,1
9,1,0,0,1,64,73,2,0,1
9,1,0,0,1,55,65,2,0,1
9,1,0,0,1,61,71,2,0,1
9,1,1,0,1,50,60,2,0,1
9,1,1,0,1,71,76,2,0,1
9,1,1,0,1,58,68,2,0,1
9,1,0,0,1,48,51,2,0,1
9,1,1,1,1,51,58,2,0,1
9,1,1,0,1,57,67,2,0,1
9,1,1,0,1,68,75,2,0,1
9,1,0,0,1,53,61,2,0,1
9,1,1,0,1,57,65,2,0,1
9,1,0,0,1,63,73,2,0,1
9,1,0,0,1,46,52,2,0,1
9,1,0,0,1,52,61,2,0,1
9,1,0,1,1,60,64,2,0,1
10,1,1,0,1,50,61,2,0,1
10,1,0,0,1,36,37,2,0,1
10,1,0,0,1,50,52,2,0,1
10,1,0,0,1,50,60,2,0,1
10,1,0,0,0,53,60,2,0,1
10,1,0,0,1,63,71,2,0,1
10,1,0,0,0,64,78,2,0,1
10,1,0,0,1,53,54,2,0,1
10,1,0,0,1,59,62,2,0,1
10,1,0,0,1,57,60,2,0,1
10,1,0,0,1,39,55,2,0,1
10,1,0,0,1,44,38,2,0,1
10,1,1,0,0,56,63,2,0,1
10,1,0,0,1,45,48,2,0,1
10,1,0,0,1,46,52,2,0,1
10,1,0,0,1,50,48,2,0,1
10,1,0,0,1,57,58,2,0,1
10,1,1,0,1,59,63,2,0,1
10,1,0,0,1,53,58,2,0,1
10,1,1,0,1,57,57,2,0,1
10,1,0,1,1,54,67,2,0,1
10,1,1,0,1,65,64,2,0,1
10,1,1,0,1,66,79,2,0,1
10,1,1,0,1,52,64,2,0,1
10,1,0,0,1,55,63,2,0,1
10,1,1,0,1,45,51,2,0,1
10,1,1,0,1,66,74,2,0,1
10,1,0,0,1,47,52,2,0,1
10,1,0,0,1,56,70,2,0,1
10,1,0,0,1,68,70,2,0,1
10,1,0,0,1,61,68,2,0,1
10,1,1,1,1,61,63,2,0,1
10,1,0,0,1,64,75,2,0,1
10,1,0,0,1,47,58,2,0,1
10,1,0,0,0,69,80,2,0,1
10,1,1,0,1,47,48,2,0,1
10,1,0,0,1,62,62,2,0,1
10,1,0,0,0,64,79,2,0,1
10,1,0,0,1,58,60,2,0,1
10,1,0,0,1,53,64,2,0,1
10,1,0,0,0,72,83,2,0,1
10,1,1,0,1,60,75,2,0,1
10,1,0,0,1,75,78,2,0,1
10,1,1,0,0,65,73,2,0,1
11,1,1,0,1,59,64,2,0,1
11,1,0,0,1,58,69,2,0,1
11,1,1,1,1,62,76,2,0,1
11,1,0,1,1,67,70,2,0,1
11,1,0,0,1,49,57,2,0,1
11,1,1,1,1,64,70,2,0,1
11,1,1,0,0,60,59,2,0,1
11,1,0,0,0,62,75,2,0,1
11,1,1,0,0,71,85,2,0,1
11,1,1,0,1,67,72,2,0,1
11,1,1,0,0,58,58,2,0,1
11,1,0,1,0,60,68,2,0,1
11,1,1,0,1,41,42,2,0,1
11,1,1,0,1,55,62,2,0,1
11,1,1,0,0,74,88,2,0,1
11,1,1,0,0,72,81,2,0,1
11,1,0,0,1,59,68,2,0,1
11,1,1,0,0,59,74,2,0,1
11,1,1,0,1,58,69,2,0,1
11,1,1,0,1,49,66,2,0,1
11,1,0,0,1,74,78,2,0,1
11,1,1,0,0,62,72,2,0,1
11,1,0,0,1,51,52,2,0,1
11,1,0,0,1,62,81,2,0,1
11,1,1,1,1,57,61,2,0,1
11,1,0,0,1,68,72,2,0,1
11,1,1,0,1,44,52,2,0,1
11,1,1,0,1,73,79,2,0,1
11,1,0,0,1,59,71,2,0,1
11,1,0,0,1,39,50,2,0,1
11,1,1,0,1,51,62,2,0,1
11,1,1,0,1,50,56,2,0,1
11,1,1,0,1,56,72,2,0,1
11,1,1,0,1,55,64,2,0,1
11,1,0,1,1,40,49,2,0,1
11,1,1,0,0,69,79,2,0,1
11,1,1,0,1,72,78,2,0,1
11,1,1,0,1,61,69,2,0,1
11,1,1,0,1,58,72,2,0,1
11,1,0,0,1,42,54,2,0,1
11,1,1,0,1,65,77,2,0,1
11,1,1,0,0,44,48,2,0,1
11,1,0,0,1,61,68,2,0,1
11,1,0,0,1,49,60,2,0,1
11,1,1,0,1,66,73,2,0,1
11,1,0,1,1,58,67,2,0,1
11,1,0,0,1,62,61,2,0,1
11,1,1,0,0,57,55,2,0,1
11,1,1,0,1,58,53,2,0,1
11,1,1,0,0,58,72,2,0,1
11,1,0,1,1,58,59,2,0,1
11,1,1,0,1,39,43,2,0,1
11,1,0,0,1,59,70,2,0,1
11,1,1,0,1,45,46,2,0,1
11,1,1,0,0,56,59,2,0,1
11,1,1,0,1,54,65,2,0,1
12,1,0,0,1,50,67,2,0,1
12,1,0,0,1,66,66,2,0,1
12,1,0,0,0,66,58,2,0,1
12,1,0,0,0,55,51,2,0,1
12,1,0,1,1,65,51,2,0,1
12,1,1,0,0,48,65,2,0,1
12,1,0,0,0,65,75,2,0,1
12,1,1,1,0,50,45,2,0,1
12,1,1,0,1,58,64,2,0,1
12,1,1,0,1,64,76,2,0,1
12,1,1,0,1,55,53,2,0,1
12,1,1,0,1,44,52,2,0,1
12,1,1,0,1,47,68,2,0,1
12,1,1,0,1,50,54,2,0,1
12,1,1,0,1,61,60,2,0,1
12,1,1,0,1,53,59,2,0,1
12,1,1,0,1,61,70,2,0,1
12,1,0,0,1,58,52,2,0,1
12,1,0,0,1,50,53,2,0,1
12,1,0,1,1,64,71,2,0,1
12,1,0,0,1,51,66,2,0,1
12,1,0,0,1,53,66,2,0,1
12,1,1,0,1,52,57,2,0,1
12,1,0,0,1,65,89,2,0,1
12,1,1,0,1,46,53,2,0,1
12,1,0,1,1,59,74,2,0,1
12,1,1,0,1,57,63,2,0,1
12,1,0,0,0,60,71,2,0,1
12,1,0,0,1,48,56,2,0,1
12,1,1,0,1,59,63,2,0,1
12,1,1,0,1,48,48,2,0,1
12,1,1,1,1,48,61,2,0,1
12,1,0,0,1,50,61,2,0,1
12,1,1,0,1,48,49,2,0,1
12,1,1,0,1,37,49,2,0,1
12,1,0,0,1,61,62,2,0,1
12,1,0,0,0,57,64,2,0,1
12,1,1,0,1,43,44,2,0,1
12,1,0,0,0,65,76,2,0,1
12,1,1,0,1,49,48,2,0,1
12,1,1,0,1,42,52,2,0,1
12,1,0,0,1,54,57,2,0,1
12,1,1,1,0,62,64,2,0,1
12,1,1,0,1,50,59,2,0,1
12,1,0,0,1,51,62,2,0,1
12,1,1,0,1,55,64,2,0,1
12,1,0,0,0,43,67,2,0,1
12,1,1,0,1,43,49,2,0,1
12,1,0,0,1,50,64,2,0,1
12,1,0,0,1,56,61,2,0,1
12,1,1,0,1,45,42,2,0,1
12,1,0,0,1,53,57,2,0,1
12,1,0,0,1,59,63,2,0,1
12,1,1,0,0,51,53,2,0,1
12,1,1,0,1,63,63,2,0,1
12,1,0,0,1,44,53,2,0,1
12,1,0,0,0,44,59,2,0,1
12,1,1,0,0,53,60,2,0,1
12,1,1,0,1,55,59,2,0,1
12,1,1,1,1,40,43,2,0,1
12,1,1,0,0,47,47,2,0,1
12,1,0,1,1,59,69,2,0,1
12,1,0,0,1,53,57,2,0,1
13,0,0,0,1,56,57,2,0,1
13,0,0,0,1,31,26,2,0,1
13,0,0,0,0,39,37,2,0,1
13,0,1,0,1,43,41,2,0,1
13,0,0,0,0,58,62,2,0,1
13,0,0,0,1,64,67,2,0,1
13,0,0,0,1,49,50,2,0,1
13,0,0,0,0,48,46,2,0,1
13,0,0,0,1,39,43,2,0,1
13,0,1,0,1,58,65,2,0,1
13,0,0,0,1,55,53,2,0,1
13,0,1,0,1,56,59,2,0,1
13,0,1,0,1,36,34,2,0,1
13,0,1,1,1,63,67,2,0,1
13,0,0,0,0,47,48,2,0,1
13,0,1,0,1,42,45,2,0,1
13,0,0,0,1,42,43,2,0,1
13,0,1,1,0,64,69,2,0,1
13,0,0,1,0,46,44,2,0,1
13,0,1,0,0,61,65,2,0,1
13,0,0,0,1,35,36,2,0,1
13,0,0,1,1,43,43,2,0,1
14,0,0,0,0,55,62,2,0,1
14,0,0,1,1,55,54,2,0,1
14,0,0,0,1,62,63,2,0,1
14,0,0,1,1,43,48,2,0,1
14,0,0,1,1,49,52,2,0,1
14,0,1,0,0,45,57,2,0,1
14,0,1,0,1,48,50,2,0,1
14,0,0,1,0,59,71,2,0,1
14,0,1,0,1,41,43,2,0,1
14,0,0,0,1,48,44,2,0,1
14,0,1,0,1,53,59,2,0,1
14,0,0,0,0,60,71,2,0,1
14,0,1,0,1,57,56,2,0,1
14,0,0,0,1,63,60,2,0,1
14,0,0,0,1,55,66,2,0,1
14,0,1,0,1,58,64,2,0,1
14,0,1,0,1,45,43,2,0,1
14,0,1,0,1,62,65,2,0,1
14,0,0,0,1,55,63,2,0,1
14,0,1,0,1,56,51,2,0,1
14,0,1,0,0,55,56,2,0,1
14,0,1,0,0,61,60,2,0,1
14,0,1,0,1,47,43,2,0,1
14,0,1,0,0,57,58,2,0,1
14,0,0,1,0,63,71,2,0,1
14,0,1,0,0,64,58,2,0,1
14,0,0,1,1,39,30,2,0,1
14,0,0,0,1,46,47,2,0,1
14,0,0,0,0,44,55,2,0,1
14,0,1,0,1,59,62,2,0,1
14,0,1,1,1,41,52,2,0,1
14,0,1,0,1,55,47,2,0,1
14,0,0,0,1,45,50,2,0,1
14,0,1,0,0,57,66,2,0,1
14,0,1,0,0,65,72,2,0,1
14,0,0,0,1,68,71,2,0,1
14,0,0,0,1,40,37,2,0,1
14,0,0,0,0,76,75,2,0,1
14,0,1,0,1,58,55,2,0,1
14,0,1,0,1,55,52,2,0,1
14,0,0,0,1,37,43,2,0,1
14,0,1,0,1,50,59,2,0,1
14,0,0,1,1,56,61,2,0,1
14,0,0,0,1,50,62,2,0,1
14,0,1,1,0,49,57,2,0,1
14,0,0,0,1,57,69,2,0,1
14,0,0,0,1,51,57,2,0,1
14,0,1,0,1,63,69,2,0,1
14,0,1,0,0,54,54,2,0,1
14,0,0,0,1,53,50,2,0,1
14,0,1,0,0,53,56,2,0,1
14,0,1,0,0,55,63,2,0,1
14,0,1,0,1,47,53,2,0,1
14,0,1,0,1,54,55,2,0,1
14,0,0,0,1,53,49,2,0,1
14,0,0,0,1,48,51,2,0,1
14,0,1,1,0,48,52,2,0,1
14,0,1,0,0,54,59,2,0,1
14,0,1,0,0,45,53,2,0,1
14,0,0,0,0,56,54,2,0,1
15,0,1,1,1,54,67,2,0,0
15,0,1,0,1,48,49,2,0,0
15,0,0,1,1,38,41,2,0,0
15,0,0,1,1,50,55,2,0,0
15,0,1,1,1,41,47,2,0,0
15,0,0,1,1,28,24,2,0,0
15,0,0,0,1,64,76,2,0,0
15,0,1,1,1,39,37,2,0,0
15,0,0,1,1,51,53,2,0,0
15,0,1,1,1,26,18,2,0,0
15,0,0,1,1,44,49,2,0,0
15,0,1,0,1,40,42,2,0,0
15,0,1,1,1,44,46,2,0,0
15,0,0,1,0,57,62,2,0,0
15,0,1,1,1,62,72,2,0,0
15,0,1,1,1,41,41,2,0,0
15,0,0,1,1,46,43,2,0,0
15,0,1,1,1,42,47,2,0,0
15,0,1,1,1,39,45,2,0,0
15,0,1,1,1,41,40,2,0,0
15,0,1,1,1,51,69,2,0,0
15,0,1,1,1,32,27,2,0,0
15,0,0,0,1,42,48,2,0,0
15,0,1,1,1,54,54,2,0,0
15,0,1,1,1,59,63,2,0,0
15,0,0,1,1,59,64,2,0,0
15,0,0,1,1,43,39,2,0,0
15,0,0,1,0,39,42,2,0,0
15,0,0,1,0,67,78,2,0,0
15,0,1,1,0,54,56,2,0,0
15,0,1,1,0,58,67,2,0,0
15,0,1,1,1,50,51,2,0,0
15,0,0,1,0,47,45,2,0,0
15,0,1,1,1,43,52,2,0,0
15,0,1,1,1,39,39,2,0,0
15,0,1,1,1,35,23,2,0,0
15,0,1,1,1,56,59,2,0,0
15,0,1,1,1,59,59,2,0,0
15,0,0,1,1,24,19,2,0,0
15,0,1,1,1,37,32,2,0,0
15,0,0,0,1,57,69,2,0,0
15,0,1,1,1,38,38,2,0,0
15,0,0,0,1,52,61,2,0,0
15,0,1,1,1,36,25,2,0,0
15,0,0,1,1,46,61,2,0,0
15,0,0,0,0,58,64,2,0,0
15,0,1,1,0,69,79,2,0,0
15,0,0,1,1,31,23,2,0,0
15,0,0,0,1,55,58,2,0,0
15,0,0,1,1,55,56,2,0,0
15,0,1,1,1,41,48,2,0,0
15,0,1,1,1,51,47,2,0,0
15,0,1,1,0,43,53,2,0,0
15,0,1,1,1,56,59,2,0,0
15,0,1,1,1,48,43,2,0,0
15,0,0,1,1,36,35,2,0,0
15,0,1,1,1,47,49,2,0,0
15,0,1,1,1,39,36,2,0,0
15,0,1,1,1,51,49,2,0,0
15,0,0,0,1,54,63,2,0,0
15,0,0,0,1,40,38,2,0,0
15,0,1,1,1,44,44,2,0,0
15,0,0,0,1,58,49,2,0,0
15,0,1,1,1,24,23,2,0,0
15,0,0,1,0,44,53,2,0,0
15,0,0,1,1,55,60,2,0,0
