"school","treat","female","nonwhite","ses","pretest","posttest","region","private","urban"
2,1,0,0,1,52,59,1,0,1
2,0,0,0,1,48,54,1,0,1
2,1,1,1,1,49,58,1,0,1
2,0,1,0,0,60,69,1,0,1
2,1,0,0,1,61,74,1,0,1
2,0,1,0,1,55,60,1,0,1
2,1,1,0,0,55,58,1,0,1
2,1,1,0,1,55,63,1,0,1
2,0,1,0,1,52,52,1,0,1
2,1,0,0,0,66,76,1,0,1
2,1,1,0,1,47,51,1,0,1
2,0,1,0,1,47,49,1,0,1
2,1,1,0,1,56,65,1,0,1
2,0,1,0,0,60,69,1,0,1
2,0,1,0,1,49,48,1,0,1
2,0,0,0,1,63,64,1,0,1
2,0,0,1,1,67,67,1,0,1
2,0,0,1,1,46,47,1,0,1
2,0,1,1,1,58,71,1,0,1
2,0,0,0,0,47,48,1,0,1
2,0,1,0,1,58,58,1,0,1
2,1,0,0,1,60,66,1,0,1
2,1,0,1,1,54,63,1,0,1
2,1,0,0,1,41,44,1,0,1
2,0,0,0,1,53,55,1,0,1
2,0,1,1,1,55,57,1,0,1
2,1,1,0,1,66,81,1,0,1
2,0,0,0,1,52,56,1,0,1
2,0,1,0,0,55,59,1,0,1
2,1,0,1,1,57,61,1,0,1
2,1,1,0,1,68,85,1,0,1
2,0,0,0,1,67,77,1,0,1
2,1,0,0,0,62,82,1,0,1
2,0,1,1,1,51,50,1,0,1
2,0,1,1,1,50,47,1,0,1
2,1,1,0,1,69,76,1,0,1
2,1,1,0,1,61,72,1,0,1
2,0,1,0,0,48,49,1,0,1
2,1,0,0,1,62,74,1,0,1
2,0,0,0,0,67,77,1,0,1
3,0,0,0,0,73,78,1,0,1
3,0,0,0,0,49,50,1,0,1
3,1,1,0,1,34,35,1,0,1
3,1,1,0,0,80,90,1,0,1
3,1,0,1,0,54,60,1,0,1
3,1,0,0,0,51,57,1,0,1
3,0,0,0,0,55,57,1,0,1
3,1,0,0,0,63,67,1,0,1
3,0,1,1,1,56,64,1,0,1
3,0,0,1,1,49,50,1,0,1
3,1,1,0,1,50,56,1,0,1
3,1,0,0,1,42,51,1,0,1
3,1,0,0,0,65,74,1,0,1
3,0,0,0,1,47,55,1,0,1
3,0,1,0,0,78,82,1,0,1
3,0,0,0,0,82,84,1,0,1
3,1,1,1,1,59,59,1,0,1
3,0,0,0,1,68,70,1,0,1
3,0,0,0,1,44,48,1,0,1
3,1,0,0,0,53,62,1,0,1
3,1,0,1,1,42,50,1,0,1
3,0,0,0,1,46,51,1,0,1
3,1,0,0,1,82,90,1,0,1
3,0,0,0,1,60,66,1,0,1
3,0,0,1,1,43,43,1,0,1
3,1,0,0,0,44,56,1,0,1
3,1,1,0,1,68,81,1,0,1
3,0,0,0,1,61,61,1,0,1
3,1,1,0,1,54,64,1,0,1
3,0,0,0,1,48,48,1,0,1
3,0,0,0,1,56,59,1,0,1
3,1,0,1,1,36,43,1,0,1
3,1,1,0,1,32,42,1,0,1
3,1,1,0,1,34,50,1,0,1
3,1,0,0,1,52,57,1,0,1
3,1,1,0,1,77,84,1,0,1
3,0,0,0,1,47,54,1,0,1
3,0,0,1,0,40,43,1,0,1
3,0,0,0,1,56,56,1,0,1
3,0,0,0,1,62,61,1,0,1
3,1,1,0,0,74,81,1,0,1
3,0,1,0,1,64,63,1,0,1
3,1,0,0,1,45,54,1,0,1
3,0,1,0,0,47,51,1,0,1
3,1,1,0,1,73,78,1,0,1
3,0,1,0,0,45,50,1,0,1
3,1,0,1,1,27,38,1,0,1
3,0,1,0,1,44,46,1,0,1
3,0,1,0,1,50,51,1,0,1
3,0,0,0,0,62,69,1,0,1
3,0,1,0,1,61,61,1,0,1
3,0,1,1,1,41,46,1,0,1
4,1,1,0,1,48,44,1,0,1
4,1,1,0,0,57,60,1,0,1
4,0,0,0,1,45,52,1,0,1
4,1,1,0,0,59,69,1,0,1
4,1,1,0,0,54,61,1,0,1
4,1,1,1,1,57,61,1,0,1
4,0,1,0,0,56,56,1,0,1
4,0,0,0,0,66,73,1,0,1
4,1,1,0,1,70,82,1,0,1
4,0,0,1,0,63,72,1,0,1
4,1,1,0,0,61,66,1,0,1
4,1,0,1,1,64,64,1,0,1
4,1,1,0,0,44,50,1,0,1
4,0,1,0,0,71,70,1,0,1
4,1,0,0,0,73,89,1,0,1
4,1,1,0,0,62,77,1,0,1
4,1,1,0,1,55,58,1,0,1
4,1,1,1,0,59,70,1,0,1
4,1,1,0,1,66,75,1,0,1
4,0,0,0,0,58,59,1,0,1
4,1,0,0,1,60,62,1,0,1
4,1,0,0,1,54,53,1,0,1
4,0,1,0,0,59,61,1,0,1
4,0,0,0,0,74,79,1,0,1
4,0,0,0,0,68,79,1,0,1
5,1,0,0,1,70,74,1,0,1
5,1,0,0,1,67,76,1,0,1
5,0,1,0,0,64,64,1,0,1
5,0,0,0,1,49,51,1,0,1
5,0,1,0,1,60,62,1,0,1
5,1,0,0,1,72,88,1,0,1
5,1,1,1,0,43,45,1,0,1
5,1,1,0,0,40,54,1,0,1
5,1,0,0,0,65,71,1,0,1
5,0,1,0,1,56,54,1,0,1
5,1,1,0,0,75,88,1,0,1
5,0,0,0,1,62,75,1,0,1
5,0,0,0,1,51,51,1,0,1
5,1,1,0,0,56,60,1,0,1
5,1,1,0,1,47,57,1,0,1
5,1,1,0,1,55,66,1,0,1
5,1,1,1,1,50,57,1,0,1
5,1,0,0,0,87,99,1,0,1
5,0,1,0,1,58,59,1,0,1
5,0,0,0,1,79,86,1,0,1
5,1,1,1,1,69,74,1,0,1
5,0,1,0,1,57,54,1,0,1
5,0,0,0,1,65,69,1,0,1
5,1,1,0,1,60,68,1,0,1
5,1,1,0,0,62,64,1,0,1
5,0,1,0,0,53,50,1,0,1
5,0,0,0,1,82,86,1,0,1
5,0,1,0,0,62,69,1,0,1
5,1,0,1,1,62,71,1,0,1
5,1,0,0,1,44,53,1,0,1
5,1,0,0,0,80,87,1,0,1
5,1,1,0,1,56,67,1,0,1
5,0,1,1,0,60,57,1,0,1
5,0,0,0,1,68,71,1,0,1
5,1,0,1,1,52,55,1,0,1
5,1,1,0,1,49,51,1,0,1
5,1,1,1,1,40,45,1,0,1
5,0,0,1,0,70,77,1,0,1
5,1,0,0,0,62,71,1,0,1
5,1,0,0,1,64,73,1,0,1
5,0,0,0,1,58,55,1,0,1
5,1,0,0,0,83,91,1,0,1
5,0,0,0,1,74,76,1,0,1
5,1,1,0,1,52,63,1,0,1
5,1,1,0,0,71,86,1,0,1
5,0,0,1,0,67,75,1,0,1
5,1,1,0,1,73,77,1,0,1
5,0,0,1,1,48,55,1,0,1
5,1,1,0,0,54,61,1,0,1
5,0,1,1,1,42,42,1,0,1
5,1,1,1,1,57,61,1,0,1
5,1,1,0,1,48,54,1,0,1
5,0,0,0,1,73,80,1,0,1
5,1,0,0,1,67,78,1,0,1
5,1,0,0,1,59,66,1,0,1
5,1,1,0,1,69,81,1,0,1
5,0,1,1,1,63,67,1,0,1
5,0,0,0,1,50,55,1,0,1
5,0,1,0,1,51,50,1,0,1
5,1,0,0,1,65,81,1,0,1
5,0,1,0,0,61,71,1,0,1
5,1,0,0,1,65,77,1,0,1
5,0,0,0,1,77,89,1,0,1
6,0,0,1,0,53,60,1,0,1
6,0,0,0,1,51,59,1,0,1
6,1,1,1,1,65,77,1,0,1
6,0,0,0,1,60,67,1,0,1
6,0,1,0,1,62,78,1,0,1
6,0,0,0,0,54,57,1,0,1
6,0,0,1,0,48,47,1,0,1
6,0,0,1,0,75,89,1,0,1
6,0,1,1,0,57,71,1,0,1
6,0,1,1,1,62,66,1,0,1
6,0,1,0,1,66,83,1,0,1
6,1,1,0,1,39,48,1,0,1
6,1,0,1,0,43,44,1,0,1
6,0,0,0,0,54,65,1,0,1
6,1,0,0,1,49,52,1,0,1
6,0,1,0,1,40,31,1,0,1
6,1,1,0,1,46,46,1,0,1
6,1,0,0,0,49,57,1,0,1
6,1,0,1,1,48,44,1,0,1
6,0,0,0,1,54,63,1,0,1
6,1,0,0,1,50,55,1,0,1
6,0,1,0,1,56,54,1,0,1
6,1,1,0,1,31,35,1,0,1
6,0,0,1,1,48,53,1,0,1
6,0,1,1,1,58,54,1,0,1
6,0,0,1,1,53,66,1,0,1
6,0,1,1,0,65,71,1,0,1
6,0,0,1,0,55,57,1,0,1
6,0,0,0,0,34,34,1,0,1
6,1,0,1,1,53,69,1,0,1
6,1,1,0,1,39,46,1,0,1
6,0,1,0,1,60,65,1,0,1
6,1,1,0,0,53,57,1,0,1
6,0,0,0,1,51,64,1,0,1
6,0,0,0,1,51,48,1,0,1
6,0,1,1,1,55,63,1,0,1
6,1,1,1,1,60,70,1,0,1
6,0,1,0,1,36,33,1,0,1
6,0,1,0,0,50,52,1,0,1
6,1,1,1,1,48,56,1,0,1
6,1,0,0,1,34,37,1,0,1
6,1,1,0,1,42,58,1,0,1
6,1,1,1,1,59,76,1,0,1
6,1,1,1,0,59,60,1,0,1
6,1,1,0,1,60,73,1,0,1
6,1,1,1,1,60,61,1,0,1
6,1,1,1,1,58,56,1,0,1
6,1,0,1,1,50,60,1,0,1
6,0,1,0,1,61,58,1,0,1
6,0,1,0,1,53,47,1,0,1
6,1,1,0,1,56,64,1,0,1
6,0,1,0,1,35,25,1,0,1
6,1,1,1,1,36,49,1,0,1
6,0,1,1,0,60,68,1,0,1
6,1,1,1,1,43,51,1,0,1
6,0,1,0,0,43,46,1,0,1
6,0,0,0,1,43,33,1,0,1
6,1,1,0,0,62,70,1,0,1
6,1,0,1,0,56,61,1,0,1
6,0,0,0,1,56,57,1,0,1
6,1,1,1,0,69,94,1,0,1
6,1,0,0,0,50,57,1,0,1
6,0,1,1,1,51,58,1,0,1
6,1,1,0,0,58,67,1,0,1
6,1,0,0,1,60,70,1,0,1
6,1,1,1,1,41,55,1,0,1
6,0,0,0,0,54,44,1,0,1
6,1,1,1,1,53,59,1,0,1
6,0,1,1,1,40,43,1,0,1
6,1,1,0,0,61,70,1,0,1
6,1,1,0,0,54,65,1,0,1
6,1,0,1,1,31,47,1,0,1
6,0,1,1,1,65,72,1,0,1
6,1,1,0,1,49,46,1,0,1
6,0,1,0,0,55,65,1,0,1
7,1,0,0,1,63,74,2,0,1
7,1,1,0,1,64,67,2,0,1
7,1,0,1,1,45,54,2,0,1
7,0,0,0,1,46,59,2,0,1
7,0,0,1,1,37,36,2,0,1
7,1,1,1,1,61,63,2,0,1
7,1,1,0,1,53,58,2,0,1
7,1,0,0,1,54,60,2,0,1
7,1,1,1,1,55,49,2,0,1
7,1,1,0,0,53,54,2,0,1
7,0,1,0,1,58,71,2,0,1
7,0,0,0,1,49,50,2,0,1
7,0,0,0,1,46,42,2,0,1
7,1,0,0,1,56,52,2,0,1
7,1,1,1,0,62,59,2,0,1
7,1,1,0,1,54,52,2,0,1
7,0,1,0,1,61,62,2,0,1
7,0,1,0,1,56,47,2,0,1
7,0,0,0,1,49,58,2,0,1
7,1,0,0,1,47,49,2,0,1
7,1,0,1,0,60,62,2,0,1
7,0,1,0,1,48,45,2,0,1
7,1,1,0,1,49,49,2,0,1
7,1,1,0,0,38,42,2,0,1
7,1,0,1,1,64,84,2,0,1
7,1,0,0,1,63,63,2,0,1
7,0,1,0,1,52,56,2,0,1
7,1,0,0,1,47,42,2,0,1
7,1,0,1,1,39,50,2,0,1
7,1,0,0,1,65,76,2,0,1
7,0,0,0,1,49,40,2,0,1
7,1,1,0,1,51,63,2,0,1
7,0,1,1,1,53,52,2,0,1
7,0,1,0,1,56,41,2,0,1
7,0,0,0,1,49,52,2,0,1
7,0,0,0,1,43,39,2,0,1
7,1,0,1,1,67,75,2,0,1
7,1,1,0,1,63,62,2,0,1
7,0,1,0,1,41,46,2,0,1
7,1,1,0,1,65,67,2,0,1
7,0,0,1,1,54,64,2,0,1
7,1,1,0,1,70,78,2,0,1
7,1,0,1,1,50,51,2,0,1
7,0,1,0,1,51,44,2,0,1
8,1,0,0,0,53,56,2,0,1
8,0,0,0,0,56,61,2,0,1
8,1,1,0,1,70,82,2,0,1
8,1,1,0,0,40,49,2,0,1
8,1,1,0,0,55,65,2,0,1
8,1,0,0,0,61,74,2,0,1
8,1,0,0,0,51,62,2,0,1
8,1,1,0,1,61,70,2,0,1
8,0,1,0,1,39,44,2,0,1
8,0,0,0,0,41,38,2,0,1
8,0,1,0,1,59,59,2,0,1
8,1,0,0,0,47,52,2,0,1
8,0,1,0,1,59,62,2,0,1
8,1,1,0,0,61,70,2,0,1
8,1,1,0,0,57,71,2,0,1
8,1,1,1,1,39,44,2,0,1
8,1,1,0,0,62,70,2,0,1
8,1,0,0,1,52,57,2,0,1
8,1,0,0,0,54,64,2,0,1
8,0,1,0,1,58,65,2,0,1
8,0,0,0,0,77,85,2,0,1
8,1,0,0,1,52,55,2,0,1
8,0,1,0,0,54,54,2,0,1
8,1,1,0,1,51,57,2,0,1
8,1,1,0,0,35,43,2,0,1
8,1,1,0,1,45,51,2,0,1
8,1,1,0,1,49,58,2,0,1
8,0,1,0,1,45,44,2,0,1
8,1,0,0,1,59,67,2,0,1
8,0,1,0,1,46,51,2,0,1
8,0,0,0,0,58,58,2,0,1
8,1,1,0,0,61,73,2,0,1
8,1,1,0,1,61,68,2,0,1
8,1,0,0,0,51,64,2,0,1
8,1,0,0,1,49,61,2,0,1
8,0,1,0,1,49,52,2,0,1
8,1,1,0,1,53,58,2,0,1
8,1,0,0,1,45,56,2,0,1
8,1,0,0,0,46,56,2,0,1
8,0,1,0,1,63,69,2,0,1
8,0,0,0,1,52,53,2,0,1
8,1,1,0,0,62,78,2,0,1
8,1,1,0,1,51,58,2,0,1
8,0,1,0,0,36,42,2,0,1
8,1,0,0,1,51,56,2,0,1
8,0,1,0,1,41,39,2,0,1
8,1,0,0,0,45,52,2,0,1
8,1,1,0,1,49,53,2,0,1
8,1,1,0,0,60,76,2,0,1
8,1,1,0,0,55,62,2,0,1
8,1,1,0,1,50,59,2,0,1
8,1,0,0,0,67,84,2,0,1
9,0,0,1,1,58,58,2,0,1
9,0,0,1,1,50,48,2,0,1
9,0,1,0,1,65,71,2,0,1
9,1,1,0,1,53,63,2,0,1
9,0,0,0,1,69,71,2,0,1
9,1,0,1,1,74,86,2,0,1
9,0,1,0,1,52,54,2,0,1
9,1,1,0,1,69,76,2,0,1
9,1,1,0,1,73,82,2,0,1
9,1,1,0,1,49,57,2,0,1
9,0,0,0,1,51,57,2,0,1
9,1,0,0,1,71,77,2,0,1
9,0,0,0,1,46,48,2,0,1
9,1,1,0,1,60,62,2,0,1
9,0,0,0,1,57,59,2,0,1
9,0,0,0,1,47,48,2,0,1
9,0,1,0,1,43,44,2,0,1
9,1,0,1,1,50,54,2,0,1
9,0,1,0,1,70,73,2,0,1
9,1,1,0,1,61,70,2,0,1
9,1,0,0,1,61,71,2,0,1
10,1,1,1,0,48,54,2,0,1
10,0,0,0,1,47,40,2,0,1
10,0,1,0,0,43,56,2,0,1
10,0,0,0,1,53,44,2,0,1
10,1,1,0,1,36,51,2,0,1
10,0,1,0,1,42,49,2,0,1
10,1,1,0,0,69,79,2,0,1
10,0,0,0,1,50,51,2,0,1
10,1,0,0,1,49,50,2,0,1
10,0,0,0,0,70,71,2,0,1
10,1,1,0,1,32,37,2,0,1
10,1,0,0,1,67,74,2,0,1
10,0,0,0,1,48,45,2,0,1
10,1,1,0,1,38,49,2,0,1
10,0,1,1,1,43,51,2,0,1
10,1,1,0,1,54,69,2,0,1
10,1,1,0,1,48,48,2,0,1
10,1,0,0,1,49,63,2,0,1
10,1,0,0,1,46,55,2,0,1
10,0,0,0,0,52,59,2,0,1
10,0,0,0,1,56,57,2,0,1
10,0,0,1,0,60,67,2,0,1
10,0,0,0,1,63,68,2,0,1
10,0,0,0,1,56,56,2,0,1
10,0,0,0,1,44,45,2,0,1
10,0,1,0,1,58,58,2,0,1
10,1,0,0,1,33,39,2,0,1
10,1,0,0,1,50,48,2,0,1
10,0,0,0,1,68,77,2,0,1
10,0,0,0,0,45,45,2,0,1
10,1,0,0,1,56,57,2,0,1
10,0,0,0,1,58,46,2,0,1
10,1,1,0,1,49,49,2,0,1
10,0,0,0,0,70,68,2,0,1
10,1,1,0,0,52,65,2,0,1
10,1,1,1,0,58,65,2,0,1
10,0,1,0,1,54,69,2,0,1
10,0,1,0,0,58,68,2,0,1
10,0,0,0,1,47,52,2,0,1
10,0,1,0,1,37,43,2,0,1
10,0,0,0,1,64,68,2,0,1
10,1,1,0,1,46,51,2,0,1
10,1,0,0,1,56,68,2,0,1
10,0,0,0,1,60,56,2,0,1
10,0,0,1,1,59,64,2,0,1
10,0,0,0,0,59,73,2,0,1
10,0,1,0,1,61,59,2,0,1
10,1,0,0,1,52,55,2,0,1
10,0,1,1,1,52,54,2,0,1
10,0,0,0,1,53,56,2,0,1
10,0,0,0,1,64,62,2,0,1
10,0,0,0,1,57,67,2,0,1
10,0,1,0,1,58,75,2,0,1
10,1,0,0,1,56,55,2,0,1
10,0,0,1,1,49,53,2,0,1
10,1,0,0,1,49,48,2,0,1
10,0,0,1,1,47,42,2,0,1
10,1,1,0,0,68,78,2,0,1
10,0,0,0,1,54,61,2,0,1
10,1,0,0,1,60,72,2,0,1
10,0,0,0,0,59,63,2,0,1
10,1,1,0,0,53,56,2,0,1
10,1,0,0,1,53,44,2,0,1
10,1,1,0,1,61,73,2,0,1
10,0,0,0,1,45,38,2,0,1
10,0,0,0,1,46,41,2,0,1
11,1,1,0,1,66,75,2,0,1
11,0,0,0,1,47,37,2,0,1
11,0,1,0,1,63,60,2,0,1
11,1,1,0,1,61,73,2,0,1
11,0,0,0,1,34,41,2,0,1
11,0,1,0,1,61,62,2,0,1
11,0,1,0,0,45,40,2,0,1
11,1,0,0,0,62,79,2,0,1
11,1,1,0,1,58,55,2,0,1
11,0,0,0,0,60,71,2,0,1
11,1,1,0,1,66,77,2,0,1
11,0,1,0,1,64,66,2,0,1
11,0,1,0,0,51,63,2,0,1
11,0,0,0,0,61,62,2,0,1
11,0,1,0,1,55,55,2,0,1
11,1,0,0,1,47,63,2,0,1
11,1,0,0,1,62,64,2,0,1
11,1,1,0,1,55,51,2,0,1
11,1,1,0,0,48,44,2,0,1
11,0,0,0,1,48,55,2,0,1
11,0,1,0,1,57,58,2,0,1
11,0,1,0,0,64,54,2,0,1
11,1,0,1,1,71,69,2,0,1
11,0,1,0,1,44,46,2,0,1
11,1,1,0,1,62,63,2,0,1
11,1,0,0,1,61,67,2,0,1
11,0,1,0,1,48,52,2,0,1
11,1,0,0,0,50,49,2,0,1
11,0,1,1,1,62,64,2,0,1
11,0,0,0,1,61,70,2,0,1
11,0,1,0,0,57,61,2,0,1
11,0,0,0,1,46,47,2,0,1
11,0,1,1,1,48,53,2,0,1
11,0,1,0,1,50,53,2,0,1
11,0,0,0,1,65,64,2,0,1
11,1,1,0,1,63,66,2,0,1
11,1,0,0,0,57,56,2,0,1
11,1,0,0,0,57,67,2,0,1
11,0,0,0,1,66,75,2,0,1
11,1,0,0,1,56,57,2,0,1
11,0,0,0,1,47,48,2,0,1
11,0,0,0,0,42,50,2,0,1
11,0,0,0,1,54,49,2,0,1
11,1,0,0,1,53,60,2,0,1
11,0,1,0,1,64,68,2,0,1
11,0,0,0,0,65,73,2,0,1
11,1,1,0,1,53,67,2,0,1
11,1,0,0,1,43,57,2,0,1
11,0,1,0,1,57,44,2,0,1
11,0,0,1,0,50,46,2,0,1
11,0,0,0,1,45,56,2,0,1
11,1,1,0,0,53,60,2,0,1
11,1,0,0,1,61,62,2,0,1
11,0,1,0,1,55,56,2,0,1
11,0,1,0,1,68,72,2,0,1
11,0,1,0,1,58,58,2,0,1
12,1,0,0,0,55,59,2,0,1
12,0,0,0,1,55,64,2,0,1
12,0,1,0,0,65,74,2,0,1
12,1,1,0,1,49,58,2,0,1
12,1,0,0,1,60,56,2,0,1
12,0,0,0,1,55,50,2,0,1
12,1,0,0,1,55,64,2,0,1
12,1,0,0,1,51,61,2,0,1
12,1,0,0,0,47,57,2,0,1
12,0,1,1,0,50,54,2,0,1
12,1,1,0,1,55,61,2,0,1
12,0,1,1,1,54,43,2,0,1
12,1,1,0,0,61,85,2,0,1
12,0,1,0,1,50,31,2,0,1
12,1,1,0,1,38,42,2,0,1
12,0,1,0,1,52,69,2,0,1
12,1,1,0,1,62,73,2,0,1
12,0,0,0,1,53,52,2,0,1
12,0,1,0,0,58,75,2,0,1
12,0,0,0,1,62,53,2,0,1
12,1,0,0,1,59,64,2,0,1
12,1,1,0,1,65,55,2,0,1
12,0,1,0,1,46,50,2,0,1
12,0,1,0,1,50,50,2,0,1
12,1,1,0,1,35,43,2,0,1
12,0,0,0,0,65,59,2,0,1
12,0,1,0,1,45,53,2,0,1
12,0,1,0,0,59,66,2,0,1
12,0,0,0,1,52,51,2,0,1
12,0,1,0,0,65,61,2,0,1
12,0,1,0,1,50,47,2,0,1
12,0,0,0,1,43,58,2,0,1
12,1,1,0,1,48,56,2,0,1
12,0,1,1,1,47,53,2,0,1
12,1,1,0,0,61,77,2,0,1
12,1,1,1,1,47,49,2,0,1
12,0,1,0,0,57,61,2,0,1
12,1,0,0,1,59,61,2,0,1
12,0,0,0,1,44,50,2,0,1
12,0,1,0,1,34,51,2,0,1
12,1,0,1,0,57,60,2,0,1
12,0,0,1,1,39,38,2,0,1
13,0,1,0,0,41,38,2,0,1
13,0,0,1,1,59,59,2,0,1
13,1,0,0,1,55,67,2,0,1
13,0,1,0,1,68,74,2,0,1
13,1,0,0,0,46,53,2,0,1
13,0,1,1,1,48,52,2,0,1
13,0,0,0,1,56,56,2,0,1
13,1,1,0,1,57,68,2,0,1
13,1,0,0,1,77,86,2,0,1
13,1,0,0,1,39,40,2,0,1
13,0,0,0,0,53,51,2,0,1
13,0,1,0,1,46,46,2,0,1
13,0,1,0,1,44,48,2,0,1
13,1,0,0,1,61,71,2,0,1
13,1,0,0,1,48,55,2,0,1
13,0,0,0,1,48,48,2,0,1
13,1,1,0,1,53,59,2,0,1
13,1,0,0,1,51,60,2,0,1
13,0,0,0,1,53,55,2,0,1
13,0,1,0,1,52,52,2,0,1
13,0,0,0,1,57,62,2,0,1
13,0,1,0,0,27,19,2,0,1
14,0,1,0,1,62,62,2,0,1
14,1,1,0,1,44,41,2,0,1
14,0,1,0,1,46,42,2,0,1
14,1,0,0,0,48,70,2,0,1
14,0,1,0,1,60,66,2,0,1
14,0,1,0,1,67,68,2,0,1
14,1,1,1,1,66,64,2,0,1
14,1,1,0,1,59,68,2,0,1
14,0,0,0,1,70,70,2,0,1
14,0,0,1,1,46,43,2,0,1
14,1,1,0,1,59,70,2,0,1
14,1,0,1,1,49,54,2,0,1
14,0,1,0,1,42,57,2,0,1
14,0,1,0,1,65,69,2,0,1
14,0,0,0,1,49,53,2,0,1
14,0,0,0,0,40,53,2,0,1
14,0,0,0,0,53,52,2,0,1
14,1,1,0,1,60,70,2,0,1
14,1,1,0,1,52,51,2,0,1
14,1,0,0,1,44,67,2,0,1
15,0,0,1,0,49,48,2,0,0
15,0,0,1,1,43,34,2,0,0
15,0,0,0,1,40,41,2,0,0
15,1,0,1,1,48,53,2,0,0
15,1,1,1,1,43,54,2,0,0
15,0,1,1,1,42,37,2,0,0
15,0,0,0,1,52,54,2,0,0
15,1,1,1,1,39,47,2,0,0
15,1,0,1,0,45,58,2,0,0
15,0,0,1,1,41,44,2,0,0
15,1,0,1,1,46,57,2,0,0
15,0,0,1,1,49,64,2,0,0
15,1,0,1,1,43,51,2,0,0
15,0,0,0,1,37,38,2,0,0
15,1,0,0,0,56,70,2,0,0
15,0,0,1,0,43,43,2,0,0
15,0,1,1,1,42,42,2,0,0
15,1,0,1,0,53,73,2,0,0
15,0,1,1,1,46,40,2,0,0
15,1,1,1,1,31,32,2,0,0
15,0,0,0,0,40,45,2,0,0
15,0,0,1,1,36,37,2,0,0
15,0,0,1,1,56,71,2,0,0
15,0,0,1,1,52,61,2,0,0
15,1,1,0,1,43,49,2,0,0
15,0,1,1,1,39,38,2,0,0
15,1,1,1,1,40,52,2,0,0
15,1,0,1,0,44,48,2,0,0
15,1,0,1,1,33,40,2,0,0
15,1,1,1,1,50,46,2,0,0
16,1,1,0,1,49,46,2,0,0
16,0,1,0,1,53,59,2,0,0
16,0,1,0,0,59,70,2,0,0
16,0,0,0,1,53,46,2,0,0
16,1,0,0,0,45,46,2,0,0
16,1,1,0,0,61,62,2,0,0
16,1,0,0,1,57,68,2,0,0
16,1,1,0,1,58,63,2,0,0
16,0,0,0,1,55,58,2,0,0
16,0,0,0,1,66,68,2,0,0
16,0,0,0,1,64,72,2,0,0
16,1,0,0,0,49,54,2,0,0
16,1,1,0,0,56,68,2,0,0
16,1,0,0,1,54,55,2,0,0
16,1,1,0,1,64,72,2,0,0
16,1,0,0,1,79,88,2,0,0
16,0,0,0,1,45,49,2,0,0
16,1,0,0,1,43,47,2,0,0
16,0,0,0,1,59,61,2,0,0
16,0,0,0,1,58,56,2,0,0
16,0,1,0,1,43,43,2,0,0
16,0,1,1,1,61,56,2,0,0
16,1,1,0,1,63,70,2,0,0
16,1,0,1,0,62,71,2,0,0
16,0,0,0,0,64,67,2,0,0
16,0,1,1,1,57,58,2,0,0
16,0,0,0,1,48,63,2,0,0
16,1,0,1,0,66,76,2,0,0
