"school","treat","female","nonwhite","ses","pretest","posttest","region","private","urban"
4,0,0,0,0,60,58,1,0,1
4,0,0,0,0,60,67,1,0,1
4,1,1,0,1,49,51,1,0,1
4,0,1,1,0,80,89,1,0,1
4,1,1,0,0,60,72,1,0,1
4,0,0,0,0,47,50,1,0,1
4,1,1,0,1,65,77,1,0,1
4,0,1,0,0,73,79,1,0,1
4,0,0,0,1,60,67,1,0,1
4,0,1,1,0,53,50,1,0,1
4,1,0,0,1,67,77,1,0,1
4,0,0,0,1,53,47,1,0,1
4,0,1,0,0,59,66,1,0,1
4,0,1,0,0,62,63,1,0,1
4,1,0,0,0,51,61,1,0,1
4,0,1,0,0,62,67,1,0,1
4,0,1,0,0,51,52,1,0,1
4,0,1,0,1,55,72,1,0,1
4,0,0,0,1,71,77,1,0,1
4,0,1,1,1,72,69,1,0,1
4,1,0,0,0,57,61,1,0,1
4,1,0,0,1,65,72,1,0,1
4,1,1,0,1,54,69,1,0,1
4,0,1,0,0,49,50,1,0,1
4,0,1,1,1,54,57,1,0,1
4,1,1,0,0,54,65,1,0,1
4,1,1,0,1,59,67,1,0,1
4,0,0,1,0,72,75,1,0,1
4,0,0,0,1,68,72,1,0,1
4,1,0,1,0,70,80,1,0,1
4,0,0,0,0,66,64,1,0,1
4,0,1,0,0,68,74,1,0,1
4,0,0,0,0,54,56,1,0,1
4,1,1,0,1,67,69,1,0,1
4,1,1,0,1,48,62,1,0,1
4,0,0,0,0,78,84,1,0,1
4,0,0,0,0,63,62,1,0,1
4,0,0,1,0,60,62,1,0,1
4,1,1,0,1,57,61,1,0,1
4,0,0,1,1,65,64,1,0,1
4,1,1,1,0,50,56,1,0,1
4,1,1,1,1,69,74,1,0,1
4,1,0,1,1,49,59,1,0,1
4,1,1,0,1,67,77,1,0,1
4,0,0,1,1,74,74,1,0,1
4,0,1,0,1,62,61,1,0,1
4,0,0,0,1,67,67,1,0,1
4,0,1,1,0,61,55,1,0,1
4,0,0,0,0,74,87,1,0,1
4,0,0,0,0,50,54,1,0,1
4,0,0,0,0,50,50,1,0,1
4,1,0,0,1,52,55,1,0,1
4,1,1,0,1,53,57,1,0,1
4,0,0,0,1,65,75,1,0,1
4,1,0,1,0,60,73,1,0,1
4,1,1,0,0,59,59,1,0,1
4,1,0,0,1,58,71,1,0,1
4,0,1,0,0,72,75,1,0,1
4,1,0,0,0,61,73,1,0,1
4,1,1,0,1,66,71,1,0,1
4,1,1,0,0,62,72,1,0,1
4,1,0,0,1,61,76,1,0,1
4,1,0,0,1,54,66,1,0,1
4,0,1,0,0,47,46,1,0,1
4,1,1,0,0,64,65,1,0,1
4,0,1,0,1,64,57,1,0,1
4,0,0,0,0,61,66,1,0,1
4,0,0,0,0,49,47,1,0,1
4,0,1,0,1,69,77,1,0,1
4,1,1,0,0,56,62,1,0,1
4,0,1,0,1,64,69,1,0,1
4,1,1,0,0,46,38,1,0,1
4,1,0,0,1,48,53,1,0,1
4,1,0,0,1,71,95,1,0,1
5,0,0,0,1,68,72,1,0,1
5,0,1,0,1,49,46,1,0,1
5,1,0,1,1,58,66,1,0,1
5,1,1,0,1,50,57,1,0,1
5,1,0,1,1,60,67,1,0,1
5,0,1,0,1,60,63,1,0,1
5,1,0,0,1,50,52,1,0,1
5,0,1,0,1,57,63,1,0,1
5,0,1,0,0,68,76,1,0,1
5,0,1,0,0,57,63,1,0,1
5,1,1,1,0,62,69,1,0,1
5,0,0,0,1,72,77,1,0,1
5,1,0,1,1,64,76,1,0,1
5,1,1,0,0,58,70,1,0,1
5,1,1,1,0,43,42,1,0,1
5,0,0,1,0,51,58,1,0,1
5,0,1,1,0,63,64,1,0,1
5,0,0,0,1,47,50,1,0,1
5,0,1,0,1,53,53,1,0,1
5,1,1,0,1,55,62,1,0,1
5,1,1,0,1,54,63,1,0,1
5,1,0,0,1,34,43,1,0,1
5,1,1,0,1,44,53,1,0,1
5,1,1,0,1,49,52,1,0,1
5,0,1,0,0,66,72,1,0,1
5,1,0,1,1,36,46,1,0,1
5,1,0,1,1,42,43,1,0,1
5,0,1,0,0,63,68,1,0,1
5,0,1,0,0,84,90,1,0,1
5,0,1,0,0,82,83,1,0,1
5,1,0,0,1,57,62,1,0,1
5,1,1,1,1,68,71,1,0,1
5,1,1,1,0,57,72,1,0,1
5,0,0,0,1,77,75,1,0,1
5,0,0,1,1,76,90,1,0,1
5,1,1,1,1,39,43,1,0,1
5,0,0,0,1,63,55,1,0,1
5,0,0,1,0,71,73,1,0,1
5,1,0,1,1,53,52,1,0,1
5,1,0,0,0,61,72,1,0,1
5,1,0,1,1,74,82,1,0,1
5,1,0,1,0,40,42,1,0,1
5,0,1,0,0,67,73,1,0,1
5,1,0,0,0,55,62,1,0,1
5,0,0,1,1,65,65,1,0,1
5,1,0,1,1,48,51,1,0,1
5,0,1,0,1,59,55,1,0,1
5,0,0,0,1,73,84,1,0,1
5,0,0,0,0,54,49,1,0,1
5,1,1,1,1,50,58,1,0,1
5,0,1,1,1,54,60,1,0,1
5,0,1,0,1,39,44,1,0,1
5,1,0,0,0,66,79,1,0,1
5,0,1,1,0,59,62,1,0,1
5,1,1,0,0,39,42,1,0,1
5,1,1,0,1,58,64,1,0,1
5,0,0,0,1,76,72,1,0,1
5,0,0,0,1,65,74,1,0,1
5,0,0,0,0,47,52,1,0,1
5,0,0,0,1,80,83,1,0,1
5,0,0,0,0,68,68,1,0,1
5,0,1,0,0,51,56,1,0,1
5,1,1,0,0,53,63,1,0,1
6,1,0,0,1,40,44,1,0,1
6,0,0,1,1,60,65,1,0,1
6,1,0,1,1,37,52,1,0,1
6,0,1,0,0,46,39,1,0,1
6,1,0,0,0,45,56,1,0,1
6,0,1,0,1,49,55,1,0,1
6,0,0,1,0,44,40,1,0,1
6,1,0,0,1,56,69,1,0,1
6,0,0,0,1,60,60,1,0,1
6,0,1,0,0,37,34,1,0,1
6,0,1,0,1,60,67,1,0,1
6,0,1,0,1,47,63,1,0,1
6,1,0,0,0,45,40,1,0,1
6,1,0,1,1,50,58,1,0,1
6,1,1,1,0,55,80,1,0,1
6,0,0,0,0,73,85,1,0,1
6,0,0,0,0,51,54,1,0,1
6,0,0,1,1,52,49,1,0,1
6,1,0,1,1,66,68,1,0,1
6,0,1,0,0,54,45,1,0,1
6,0,1,0,1,59,64,1,0,1
6,1,0,1,1,47,62,1,0,1
6,0,0,1,1,44,44,1,0,1
6,0,1,0,0,55,62,1,0,1
6,1,1,1,0,69,81,1,0,1
6,0,0,1,1,71,71,1,0,1
6,1,1,1,0,37,39,1,0,1
6,1,0,0,1,58,63,1,0,1
6,0,1,1,1,64,60,1,0,1
6,1,1,0,1,50,55,1,0,1
6,0,0,0,1,24,5,1,0,1
6,1,1,0,0,70,81,1,0,1
6,0,0,0,1,43,50,1,0,1
6,0,1,1,1,48,47,1,0,1
6,1,1,1,0,59,68,1,0,1
6,1,0,1,0,49,54,1,0,1
6,1,0,0,1,51,56,1,0,1
6,0,1,0,1,60,55,1,0,1
6,0,0,0,0,63,67,1,0,1
6,1,1,0,0,62,68,1,0,1
6,1,1,0,1,46,54,1,0,1
6,0,0,0,1,45,54,1,0,1
6,1,1,1,1,64,84,1,0,1
6,1,1,0,0,45,47,1,0,1
6,1,1,0,0,48,65,1,0,1
6,1,0,0,1,59,64,1,0,1
6,1,0,1,0,62,69,1,0,1
6,1,1,0,1,40,47,1,0,1
6,1,1,1,0,67,67,1,0,1
6,0,0,1,1,52,55,1,0,1
6,1,1,1,1,57,68,1,0,1
6,0,0,0,1,50,45,1,0,1
6,0,0,0,1,58,57,1,0,1
6,1,0,0,1,39,42,1,0,1
6,1,0,1,1,42,46,1,0,1
6,1,0,0,0,74,88,1,0,1
6,0,0,1,0,61,71,1,0,1
6,1,1,1,0,43,54,1,0,1
6,1,1,0,0,52,53,1,0,1
6,1,1,0,0,54,61,1,0,1
6,1,1,0,1,40,49,1,0,1
6,1,0,0,1,44,59,1,0,1
6,1,0,1,1,52,51,1,0,1
6,0,0,0,1,38,42,1,0,1
6,1,1,1,1,60,71,1,0,1
6,1,0,0,1,53,66,1,0,1
6,1,0,1,1,53,49,1,0,1
6,0,0,0,1,49,50,1,0,1
6,0,1,0,1,67,64,1,0,1
6,0,0,0,1,67,61,1,0,1
6,1,1,0,1,45,56,1,0,1
6,0,1,1,0,56,59,1,0,1
6,1,1,0,1,50,61,1,0,1
6,0,1,1,0,57,66,1,0,1
6,1,1,0,1,45,56,1,0,1
7,0,1,0,1,56,60,2,0,1
7,0,1,1,1,62,71,2,0,1
7,1,1,1,1,56,61,2,0,1
7,0,1,0,1,58,61,2,0,1
7,1,1,0,1,55,57,2,0,1
7,0,0,1,1,49,49,2,0,1
7,1,0,0,1,56,69,2,0,1
7,1,1,0,1,64,69,2,0,1
7,0,0,0,1,52,48,2,0,1
7,0,0,1,1,70,67,2,0,1
7,0,0,1,1,62,66,2,0,1
7,0,0,0,1,62,63,2,0,1
7,0,0,0,1,47,45,2,0,1
7,1,1,0,1,44,42,2,0,1
7,0,1,0,1,52,41,2,0,1
7,1,1,0,1,36,37,2,0,1
7,1,0,0,1,39,44,2,0,1
7,1,0,0,1,58,69,2,0,1
7,1,0,0,1,50,56,2,0,1
7,1,1,0,1,53,54,2,0,1
7,0,0,0,1,33,33,2,0,1
7,1,0,0,1,51,52,2,0,1
8,1,1,0,1,38,47,2,0,1
8,0,0,0,0,75,79,2,0,1
8,0,1,0,1,44,41,2,0,1
8,1,0,0,0,56,58,2,0,1
8,0,1,0,1,52,49,2,0,1
8,1,1,0,0,49,54,2,0,1
8,1,1,0,0,57,66,2,0,1
8,0,0,0,1,44,48,2,0,1
8,0,1,0,0,54,50,2,0,1
8,1,1,0,1,55,63,2,0,1
8,1,0,0,0,45,55,2,0,1
8,0,1,0,1,62,67,2,0,1
8,1,0,0,0,54,64,2,0,1
8,0,0,0,1,46,45,2,0,1
8,0,0,0,0,46,51,2,0,1
8,0,0,0,1,71,74,2,0,1
8,1,0,0,1,65,81,2,0,1
8,0,0,0,1,59,67,2,0,1
8,0,1,0,1,61,65,2,0,1
8,1,0,0,1,52,63,2,0,1
8,1,1,0,0,70,82,2,0,1
8,0,1,0,0,56,54,2,0,1
8,0,0,0,1,56,57,2,0,1
8,0,1,0,0,49,50,2,0,1
8,0,1,0,1,58,63,2,0,1
8,1,1,0,1,57,62,2,0,1
8,0,0,0,0,44,49,2,0,1
8,0,1,0,1,58,63,2,0,1
8,1,1,0,1,50,56,2,0,1
8,0,0,0,0,58,58,2,0,1
8,1,1,0,1,57,59,2,0,1
8,0,1,0,0,64,66,2,0,1
8,1,1,0,1,56,61,2,0,1
8,1,1,0,0,57,67,2,0,1
8,1,0,0,0,48,60,2,0,1
8,0,1,0,1,60,63,2,0,1
8,1,0,0,1,50,59,2,0,1
8,0,0,0,0,80,89,2,0,1
8,1,1,0,1,55,62,2,0,1
8,1,0,0,0,60,63,2,0,1
8,1,1,0,0,57,63,2,0,1
8,0,0,0,1,46,56,2,0,1
8,0,0,0,0,57,67,2,0,1
8,1,0,0,0,44,57,2,0,1
8,1,0,0,1,57,72,2,0,1
8,0,1,0,1,67,71,2,0,1
8,0,1,0,0,68,73,2,0,1
8,1,1,0,1,47,56,2,0,1
8,1,0,0,0,53,56,2,0,1
8,1,0,0,0,49,60,2,0,1
8,0,1,0,0,58,61,2,0,1
8,0,1,0,1,68,66,2,0,1
9,0,1,0,1,54,56,2,0,1
9,1,1,0,1,67,81,2,0,1
9,1,0,0,1,73,80,2,0,1
9,1,1,0,1,57,58,2,0,1
9,1,0,0,1,47,56,2,0,1
9,1,1,0,1,46,54,2,0,1
9,1,1,0,1,28,39,2,0,1
9,0,1,0,1,67,72,2,0,1
9,1,0,0,1,75,88,2,0,1
9,1,0,1,1,57,60,2,0,1
9,1,0,0,1,48,57,2,0,1
9,1,0,0,1,41,48,2,0,1
9,0,0,1,1,53,59,2,0,1
9,1,1,0,1,58,64,2,0,1
9,1,0,1,1,74,82,2,0,1
9,1,1,0,1,72,83,2,0,1
9,1,1,0,1,61,67,2,0,1
9,0,0,0,1,53,57,2,0,1
9,1,1,0,1,49,58,2,0,1
9,0,1,0,1,67,77,2,0,1
9,1,1,1,1,69,77,2,0,1
9,0,0,1,1,51,58,2,0,1
9,1,0,1,1,55,65,2,0,1
9,1,0,1,1,48,54,2,0,1
9,0,1,0,1,70,70,2,0,1
9,0,0,0,1,43,50,2,0,1
9,0,0,0,1,50,52,2,0,1
9,0,0,0,1,64,66,2,0,1
9,1,0,1,1,46,50,2,0,1
9,1,0,0,1,60,62,2,0,1
9,1,0,0,1,53,60,2,0,1
9,1,1,0,1,56,71,2,0,1
9,0,0,0,1,37,33,2,0,1
9,1,0,1,1,46,55,2,0,1
9,1,0,0,1,29,37,2,0,1
9,1,0,1,1,77,83,2,0,1
9,0,0,0,1,45,49,2,0,1
9,0,0,1,1,47,51,2,0,1
9,1,1,1,1,59,64,2,0,1
9,1,0,0,1,46,52,2,0,1
9,1,1,0,1,69,80,2,0,1
9,0,1,0,1,47,48,2,0,1
10,1,0,0,1,46,57,2,0,1
10,0,1,0,1,49,54,2,0,1
10,0,0,0,1,56,60,2,0,1
10,0,1,0,1,47,51,2,0,1
10,0,1,0,1,54,55,2,0,1
10,0,0,0,0,65,75,2,0,1
10,0,1,0,1,47,49,2,0,1
10,1,0,1,1,60,65,2,0,1
10,1,1,0,1,51,59,2,0,1
10,0,0,0,1,56,52,2,0,1
10,1,0,0,1,64,76,2,0,1
10,1,1,0,1,58,70,2,0,1
10,0,0,0,0,62,67,2,0,1
10,0,0,0,0,61,65,2,0,1
10,0,1,0,1,62,67,2,0,1
10,0,0,0,0,54,68,2,0,1
10,0,1,0,0,75,67,2,0,1
10,0,1,0,1,57,64,2,0,1
10,1,0,0,1,58,68,2,0,1
10,0,0,0,1,46,39,2,0,1
10,1,0,0,1,49,54,2,0,1
10,1,0,0,1,30,39,2,0,1
11,1,1,0,1,44,56,2,0,1
11,1,1,0,1,59,68,2,0,1
11,1,1,0,1,42,32,2,0,1
11,1,1,0,0,57,66,2,0,1
11,0,0,0,0,51,59,2,0,1
11,0,1,1,1,48,44,2,0,1
11,1,0,0,1,47,58,2,0,1
11,1,0,1,1,39,37,2,0,1
11,1,0,1,1,48,56,2,0,1
11,1,1,0,1,53,52,2,0,1
11,1,1,0,1,67,72,2,0,1
11,1,1,0,1,53,49,2,0,1
11,1,0,0,0,60,69,2,0,1
11,0,0,0,1,57,56,2,0,1
11,1,0,1,1,42,40,2,0,1
11,0,1,0,1,63,68,2,0,1
11,1,0,1,1,43,45,2,0,1
11,0,0,0,1,75,71,2,0,1
11,1,1,0,1,66,70,2,0,1
11,1,1,0,0,63,71,2,0,1
11,0,0,0,1,52,56,2,0,1
11,0,0,0,1,57,63,2,0,1
11,0,0,0,1,55,58,2,0,1
11,0,1,0,1,60,62,2,0,1
11,1,1,0,1,61,73,2,0,1
11,0,0,0,0,62,62,2,0,1
11,0,0,0,1,40,47,2,0,1
11,0,1,0,1,52,58,2,0,1
11,0,0,0,1,76,60,2,0,1
11,0,0,0,1,61,71,2,0,1
11,1,1,0,1,59,62,2,0,1
11,0,0,0,1,41,44,2,0,1
11,0,0,0,1,45,47,2,0,1
11,1,0,0,0,62,81,2,0,1
11,1,1,0,1,64,68,2,0,1
11,0,0,0,1,52,48,2,0,1
11,1,0,0,0,52,72,2,0,1
11,0,0,0,0,53,56,2,0,1
11,1,0,0,1,59,61,2,0,1
11,0,1,0,1,54,50,2,0,1
11,0,1,0,1,54,56,2,0,1
11,1,0,0,1,51,61,2,0,1
11,1,1,0,1,76,76,2,0,1
11,1,0,0,1,47,48,2,0,1
11,0,0,0,1,47,45,2,0,1
11,0,1,0,1,63,57,2,0,1
11,1,0,0,1,58,67,2,0,1
11,0,0,0,1,57,60,2,0,1
11,1,1,0,1,42,46,2,0,1
11,0,0,0,1,48,43,2,0,1
11,0,1,0,1,63,47,2,0,1
11,1,1,1,1,59,71,2,0,1
11,1,0,0,1,64,68,2,0,1
11,0,1,0,0,77,92,2,0,1
11,1,1,0,1,69,86,2,0,1
11,0,0,0,1,46,56,2,0,1
11,1,0,0,0,58,72,2,0,1
11,1,0,0,0,43,45,2,0,1
11,0,0,0,1,56,62,2,0,1
11,1,1,0,1,70,79,2,0,1
11,1,1,0,1,58,62,2,0,1
11,1,0,0,1,59,63,2,0,1
11,1,0,0,1,59,79,2,0,1
11,0,0,0,1,59,60,2,0,1
11,1,0,0,1,52,68,2,0,1
11,0,1,0,1,60,56,2,0,1
11,1,1,0,1,43,47,2,0,1
11,1,1,0,1,53,55,2,0,1
11,1,0,0,1,52,60,2,0,1
11,0,0,0,1,55,61,2,0,1
11,0,0,0,0,69,77,2,0,1
11,1,1,0,0,64,70,2,0,1
11,0,1,0,0,54,52,2,0,1
11,1,0,0,1,45,43,2,0,1
11,1,0,1,1,41,47,2,0,1
11,1,1,0,1,65,69,2,0,1
11,1,1,0,0,45,43,2,0,1
11,0,1,0,0,58,69,2,0,1
11,1,0,0,1,57,66,2,0,1
11,1,1,0,1,49,57,2,0,1
11,0,0,0,1,42,52,2,0,1
11,1,0,0,1,59,71,2,0,1
11,1,1,0,1,72,77,2,0,1
11,0,1,0,1,61,67,2,0,1
12,1,1,0,0,53,64,2,0,1
12,0,0,0,0,55,56,2,0,1
12,1,1,0,1,58,65,2,0,1
12,0,1,0,0,40,56,2,0,1
12,0,1,0,1,48,50,2,0,1
12,0,1,0,1,53,53,2,0,1
12,1,0,0,1,54,74,2,0,1
12,0,0,0,1,53,50,2,0,1
12,0,1,0,1,55,51,2,0,1
12,1,0,0,1,47,48,2,0,1
12,1,1,0,1,54,43,2,0,1
12,0,1,0,1,46,45,2,0,1
12,0,1,0,1,62,65,2,0,1
12,0,1,0,1,55,55,2,0,1
12,0,0,0,1,55,57,2,0,1
12,1,1,1,1,60,65,2,0,1
12,0,0,0,1,60,63,2,0,1
12,1,0,0,1,62,73,2,0,1
12,0,0,0,1,63,56,2,0,1
12,0,0,0,1,39,35,2,0,1
12,1,1,0,1,49,60,2,0,1
12,0,1,0,0,61,67,2,0,1
12,1,1,0,1,54,69,2,0,1
12,1,1,0,1,48,65,2,0,1
12,0,0,0,1,54,52,2,0,1
12,1,1,0,1,56,61,2,0,1
12,0,1,0,1,52,52,2,0,1
12,0,0,1,0,55,50,2,0,1
12,0,1,0,1,49,43,2,0,1
12,0,1,0,1,41,48,2,0,1
12,1,1,0,0,58,67,2,0,1
12,1,1,0,1,44,46,2,0,1
12,1,1,0,1,56,57,2,0,1
12,0,0,0,1,61,52,2,0,1
12,0,0,0,1,60,54,2,0,1
12,0,1,0,1,50,44,2,0,1
12,1,0,0,1,56,63,2,0,1
12,1,0,1,1,40,56,2,0,1
12,0,1,0,0,73,61,2,0,1
12,0,1,0,0,53,57,2,0,1
12,1,1,0,0,53,55,2,0,1
12,1,1,1,0,49,52,2,0,1
12,1,1,0,1,41,53,2,0,1
12,0,0,0,1,47,41,2,0,1
12,1,0,0,1,48,63,2,0,1
12,1,1,1,1,40,48,2,0,1
12,1,1,0,0,65,70,2,0,1
12,1,1,1,1,59,63,2,0,1
12,0,1,0,0,55,55,2,0,1
12,1,1,0,1,50,62,2,0,1
12,0,1,0,1,34,39,2,0,1
12,0,1,0,0,55,56,2,0,1
12,1,0,0,1,45,59,2,0,1
12,0,1,1,1,49,63,2,0,1
12,1,1,0,0,41,54,2,0,1
12,1,1,0,1,38,43,2,0,1
12,1,1,1,1,54,61,2,0,1
12,1,1,0,1,49,56,2,0,1
12,1,1,0,1,42,60,2,0,1
