"school","treat","female","nonwhite","ses","pretest","posttest","region","private","urban"
1,1,1,0,1,38,43,1,0,1
1,1,1,0,1,49,63,1,0,1
1,1,1,1,1,38,36,1,0,1
1,1,0,0,1,48,56,1,0,1
1,1,0,0,0,59,61,1,0,1
1,1,1,0,1,38,41,1,0,1
1,1,1,0,0,55,62,1,0,1
1,1,1,0,1,53,63,1,0,1
1,1,1,0,0,43,61,1,0,1
1,1,0,0,0,52,64,1,0,1
1,1,0,0,1,35,29,1,0,1
1,1,1,1,1,41,50,1,0,1
2,0,0,0,0,34,27,1,0,1
2,0,0,0,1,57,60,1,0,1
2,0,0,0,1,54,57,1,0,1
2,0,0,0,1,49,46,1,0,1
2,0,0,1,0,56,52,1,0,1
2,0,1,0,1,56,55,1,0,1
2,0,0,1,0,60,64,1,0,1
2,0,0,0,0,52,51,1,0,1
2,0,1,0,1,62,69,1,0,1
2,0,1,0,1,35,36,1,0,1
2,0,0,1,1,67,71,1,0,1
2,0,0,0,1,47,42,1,0,1
2,0,0,0,1,60,60,1,0,1
2,0,1,0,0,34,29,1,0,1
2,0,1,0,1,58,60,1,0,1
2,0,0,1,0,62,60,1,0,1
2,0,0,0,1,51,52,1,0,1
2,0,0,0,1,44,41,1,0,1
2,0,1,1,1,56,50,1,0,1
2,0,0,0,1,59,66,1,0,1
2,0,0,0,0,58,62,1,0,1
2,0,0,0,1,51,49,1,0,1
2,0,0,0,1,64,67,1,0,1
2,0,1,0,0,45,47,1,0,1
2,0,0,1,1,51,43,1,0,1
2,0,0,0,1,53,49,1,0,1
2,0,1,1,1,66,73,1,0,1
2,0,0,0,1,61,66,1,0,1
2,0,0,1,1,56,50,1,0,1
2,0,0,0,1,41,33,1,0,1
2,0,1,0,0,65,68,1,0,1
2,0,1,1,0,63,69,1,0,1
2,0,1,0,1,51,49,1,0,1
2,0,0,1,1,50,53,1,0,1
2,0,1,1,0,69,68,1,0,1
2,0,0,1,1,56,53,1,0,1
2,0,0,0,1,48,45,1,0,1
2,0,1,0,1,60,58,1,0,1
2,0,0,0,1,41,43,1,0,1
2,0,0,0,1,44,46,1,0,1
2,0,0,0,1,55,59,1,0,1
2,0,1,0,1,53,61,1,0,1
2,0,0,1,1,58,56,1,0,1
2,0,0,1,1,60,62,1,0,1
2,0,0,0,1,42,40,1,0,1
2,0,0,1,1,72,79,1,0,1
2,0,1,0,1,58,61,1,0,1
2,0,1,0,1,45,45,1,0,1
2,0,0,0,1,53,52,1,0,1
2,0,0,0,1,46,53,1,0,1
2,0,0,1,0,62,67,1,0,1
2,0,0,1,1,51,56,1,0,1
2,0,0,0,0,54,57,1,0,1
2,0,1,1,1,67,66,1,0,1
2,0,0,0,1,56,52,1,0,1
2,0,1,0,1,59,70,1,0,1
2,0,1,0,1,63,68,1,0,1
2,0,1,0,1,52,49,1,0,1
2,0,1,0,0,65,65,1,0,1
2,0,0,1,1,50,52,1,0,1
2,0,1,1,1,56,61,1,0,1
2,0,1,1,0,55,53,1,0,1
2,0,0,1,1,69,74,1,0,1
2,0,0,0,1,46,47,1,0,1
2,0,0,0,1,48,53,1,0,1
2,0,0,1,1,63,69,1,0,1
2,0,0,0,1,62,60,1,0,1
2,0,0,1,1,41,41,1,0,1
2,0,0,0,1,58,58,1,0,1
2,0,0,0,1,50,53,1,0,1
2,0,0,1,1,56,58,1,0,1
2,0,0,0,1,26,23,1,0,1
2,0,0,0,1,60,62,1,0,1
2,0,0,0,0,54,55,1,0,1
2,0,1,0,1,56,68,1,0,1
2,0,0,1,1,52,52,1,0,1
2,0,1,0,1,43,42,1,0,1
2,0,1,0,1,56,55,1,0,1
2,0,1,1,1,55,51,1,0,1
2,0,0,0,1,51,52,1,0,1
2,0,0,0,1,50,53,1,0,1
2,0,0,0,0,69,76,1,0,1
2,0,1,0,1,68,76,1,0,1
2,0,0,0,1,53,55,1,0,1
2,0,1,0,0,53,56,1,0,1
2,0,0,0,1,58,58,1,0,1
2,0,0,0,0,51,46,1,0,1
2,0,1,0,1,42,36,1,0,1
2,0,1,1,0,57,51,1,0,1
2,0,0,0,1,51,55,1,0,1
2,0,1,0,1,51,64,1,0,1
2,0,0,0,1,68,73,1,0,1
2,0,0,0,1,51,53,1,0,1
2,0,0,0,1,50,52,1,0,1
2,0,1,1,1,56,59,1,0,1
2,0,0,0,1,49,49,1,0,1
2,0,0,0,1,63,75,1,0,1
2,0,1,0,1,64,67,1,0,1
2,0,0,0,1,48,42,1,0,1
2,0,0,0,1,59,64,1,0,1
2,0,1,0,1,43,48,1,0,1
2,0,0,0,1,43,39,1,0,1
2,0,0,0,1,66,66,1,0,1
2,0,1,0,1,68,68,1,0,1
2,0,0,0,1,50,47,1,0,1
2,0,0,1,1,50,50,1,0,1
2,0,1,0,1,48,49,1,0,1
2,0,0,0,0,59,63,1,0,1
2,0,0,1,1,63,61,1,0,1
2,0,1,0,1,59,56,1,0,1
2,0,0,0,0,41,42,1,0,1
2,0,0,0,1,61,63,1,0,1
2,0,1,0,0,74,75,1,0,1
2,0,0,0,1,53,50,1,0,1
2,0,1,1,1,56,63,1,0,1
2,0,1,0,1,59,57,1,0,1
2,0,0,1,1,55,55,1,0,1
2,0,0,0,1,45,47,1,0,1
2,0,1,0,1,66,74,1,0,1
2,0,1,0,1,45,47,1,0,1
2,0,0,1,1,63,66,1,0,1
2,0,0,0,1,42,41,1,0,1
2,0,1,0,1,54,51,1,0,1
2,0,1,0,1,63,65,1,0,1
2,0,0,0,1,56,59,1,0,1
2,0,0,1,1,46,47,1,0,1
2,0,1,0,1,66,72,1,0,1
2,0,1,0,1,40,38,1,0,1
2,0,0,1,1,59,58,1,0,1
2,0,0,0,1,52,55,1,0,1
2,0,1,0,0,60,63,1,0,1
2,0,0,0,1,59,57,1,0,1
2,0,1,0,1,57,62,1,0,1
2,0,0,1,1,58,64,1,0,1
2,0,1,0,1,46,45,1,0,1
3,1,0,0,0,47,55,1,0,1
3,1,1,0,1,40,43,1,0,1
3,1,1,0,0,72,79,1,0,1
3,1,0,0,1,54,66,1,0,1
3,1,0,0,0,68,71,1,0,1
3,1,0,0,0,65,71,1,0,1
3,1,1,0,0,51,56,1,0,1
3,1,0,0,0,62,72,1,0,1
3,1,0,0,1,47,55,1,0,1
3,1,1,0,0,50,61,1,0,1
3,1,1,1,1,69,73,1,0,1
3,1,0,0,0,54,60,1,0,1
3,1,0,0,1,42,50,1,0,1
3,1,0,1,1,68,77,1,0,1
3,1,0,1,1,29,36,1,0,1
3,1,0,0,0,60,68,1,0,1
3,1,1,1,0,51,62,1,0,1
3,1,0,0,0,53,59,1,0,1
3,1,1,0,1,56,59,1,0,1
3,1,1,1,1,54,60,1,0,1
3,1,0,0,1,39,51,1,0,1
3,1,1,0,0,60,66,1,0,1
3,1,1,0,1,72,82,1,0,1
3,1,0,0,1,59,68,1,0,1
3,1,0,0,1,47,55,1,0,1
3,1,0,0,1,42,51,1,0,1
3,1,1,0,1,63,69,1,0,1
3,1,0,0,0,62,68,1,0,1
3,1,1,1,0,55,58,1,0,1
3,1,0,0,1,44,51,1,0,1
3,1,1,0,0,53,60,1,0,1
3,1,0,0,1,56,64,1,0,1
3,1,0,0,0,58,67,1,0,1
3,1,1,0,0,48,53,1,0,1
3,1,0,0,1,69,80,1,0,1
3,1,0,0,1,68,81,1,0,1
3,1,1,1,1,56,63,1,0,1
3,1,0,0,0,49,57,1,0,1
3,1,1,0,0,58,68,1,0,1
3,1,0,1,1,52,62,1,0,1
3,1,1,0,0,78,82,1,0,1
3,1,0,0,0,68,77,1,0,1
3,1,0,0,1,41,49,1,0,1
3,1,1,0,1,51,58,1,0,1
3,1,1,0,1,47,51,1,0,1
3,1,0,0,0,83,89,1,0,1
3,1,0,0,1,60,70,1,0,1
3,1,1,0,1,65,76,1,0,1
3,1,0,0,1,53,64,1,0,1
3,1,1,1,1,32,35,1,0,1
3,1,0,0,1,50,59,1,0,1
3,1,0,1,1,49,60,1,0,1
3,1,0,0,0,50,57,1,0,1
3,1,0,1,0,50,56,1,0,1
3,1,1,0,0,70,70,1,0,1
3,1,0,0,1,55,66,1,0,1
3,1,1,1,0,52,59,1,0,1
3,1,0,0,1,42,52,1,0,1
3,1,0,0,1,47,54,1,0,1
3,1,0,0,1,57,65,1,0,1
3,1,0,0,1,67,72,1,0,1
3,1,1,0,0,76,82,1,0,1
3,1,0,0,1,47,56,1,0,1
3,1,1,0,1,55,64,1,0,1
3,1,1,0,1,55,63,1,0,1
3,1,0,1,0,72,77,1,0,1
3,1,0,0,1,61,69,1,0,1
3,1,1,1,1,62,72,1,0,1
3,1,0,0,0,44,55,1,0,1
3,1,0,0,1,49,60,1,0,1
3,1,0,0,1,74,84,1,0,1
3,1,0,0,0,59,70,1,0,1
3,1,0,0,1,49,59,1,0,1
3,1,1,0,1,42,49,1,0,1
3,1,0,0,1,60,69,1,0,1
3,1,1,0,1,68,72,1,0,1
3,1,1,0,0,50,57,1,0,1
3,1,1,0,1,67,74,1,0,1
4,1,1,0,0,57,70,1,0,1
4,1,1,1,0,38,45,1,0,1
4,1,0,0,1,49,54,1,0,1
4,1,1,0,1,58,61,1,0,1
4,1,0,0,0,47,61,1,0,1
4,1,0,0,1,64,65,1,0,1
4,1,0,0,1,74,84,1,0,1
4,1,1,0,1,52,62,1,0,1
4,1,0,1,1,59,63,1,0,1
4,1,1,0,0,59,67,1,0,1
4,1,1,0,1,61,67,1,0,1
4,1,1,0,1,66,70,1,0,1
4,1,0,0,1,70,75,1,0,1
4,1,1,0,1,57,58,1,0,1
4,1,1,1,1,66,74,1,0,1
4,1,1,0,0,52,54,1,0,1
4,1,0,1,1,56,71,1,0,1
4,1,0,0,1,66,80,1,0,1
4,1,0,0,1,63,71,1,0,1
4,1,1,0,0,75,78,1,0,1
4,1,0,0,1,61,71,1,0,1
4,1,1,0,0,62,65,1,0,1
4,1,0,0,1,64,77,1,0,1
4,1,0,0,0,49,64,1,0,1
4,1,0,0,0,57,72,1,0,1
4,1,1,0,1,60,71,1,0,1
4,1,0,0,1,76,86,1,0,1
4,1,1,1,0,58,69,1,0,1
4,1,1,0,0,66,75,1,0,1
4,1,1,0,1,62,65,1,0,1
4,1,0,1,1,63,77,1,0,1
4,1,1,0,1,65,82,1,0,1
4,1,0,0,0,56,65,1,0,1
4,1,0,0,1,62,71,1,0,1
4,1,1,1,1,65,68,1,0,1
4,1,0,1,1,65,69,1,0,1
4,1,0,0,0,59,66,1,0,1
4,1,1,1,0,47,48,1,0,1
4,1,1,0,1,54,63,1,0,1
4,1,1,1,1,52,56,1,0,1
4,1,0,0,1,56,60,1,0,1
4,1,0,1,1,56,53,1,0,1
4,1,0,0,1,52,61,1,0,1
4,1,0,0,1,51,59,1,0,1
4,1,1,0,0,67,80,1,0,1
4,1,0,0,0,73,89,1,0,1
4,1,1,0,1,62,74,1,0,1
4,1,1,1,0,69,75,1,0,1
4,1,1,0,0,69,80,1,0,1
4,1,0,0,1,71,75,1,0,1
4,1,0,0,0,63,70,1,0,1
4,1,0,1,0,67,81,1,0,1
4,1,0,0,0,57,71,1,0,1
4,1,0,0,0,58,73,1,0,1
4,1,1,0,0,64,77,1,0,1
4,1,0,1,0,49,54,1,0,1
4,1,1,0,1,68,75,1,0,1
4,1,0,0,1,45,49,1,0,1
4,1,0,0,1,61,72,1,0,1
4,1,1,0,1,69,73,1,0,1
4,1,0,0,1,59,61,1,0,1
4,1,1,0,0,67,70,1,0,1
4,1,1,0,1,64,71,1,0,1
4,1,0,0,1,52,63,1,0,1
4,1,0,0,0,60,73,1,0,1
4,1,0,0,0,52,62,1,0,1
4,1,1,0,1,65,74,1,0,1
4,1,0,0,1,56,73,1,0,1
4,1,0,1,1,46,50,1,0,1
4,1,0,0,1,69,76,1,0,1
4,1,0,0,1,65,80,1,0,1
4,1,1,0,0,61,64,1,0,1
4,1,0,1,1,62,63,1,0,1
4,1,0,0,0,52,58,1,0,1
4,1,1,0,1,71,83,1,0,1
4,1,1,0,0,64,66,1,0,1
4,1,1,0,1,61,68,1,0,1
4,1,1,0,0,60,68,1,0,1
4,1,0,0,0,61,71,1,0,1
4,1,1,1,0,44,53,1,0,1
4,1,0,0,0,55,63,1,0,1
4,1,1,0,1,77,88,1,0,1
4,1,0,0,0,49,62,1,0,1
4,1,0,0,0,60,67,1,0,1
4,1,0,0,1,67,83,1,0,1
4,1,1,0,0,58,62,1,0,1
4,1,1,1,1,63,73,1,0,1
4,1,1,1,1,63,65,1,0,1
4,1,1,0,0,67,75,1,0,1
4,1,0,1,1,53,57,1,0,1
4,1,1,0,0,57,61,1,0,1
4,1,1,0,0,55,55,1,0,1
4,1,1,0,1,63,69,1,0,1
4,1,0,1,1,74,83,1,0,1
4,1,1,0,0,63,71,1,0,1
4,1,1,0,1,50,54,1,0,1
4,1,0,1,0,52,59,1,0,1
4,1,1,0,1,55,64,1,0,1
4,1,0,0,1,55,60,1,0,1
4,1,1,0,1,57,73,1,0,1
5,1,1,0,0,66,79,1,0,1
5,1,0,1,1,77,90,1,0,1
5,1,1,1,0,73,79,1,0,1
5,1,0,0,0,65,79,1,0,1
5,1,1,1,1,63,80,1,0,1
5,1,1,1,1,51,58,1,0,1
5,1,0,1,1,51,49,1,0,1
5,1,0,0,1,65,73,1,0,1
5,1,0,1,1,39,50,1,0,1
5,1,1,0,0,64,59,1,0,1
5,1,0,0,0,46,54,1,0,1
5,1,0,0,0,68,79,1,0,1
5,1,0,0,0,56,66,1,0,1
5,1,1,0,1,49,52,1,0,1
5,1,1,0,1,61,63,1,0,1
5,1,1,1,0,70,83,1,0,1
5,1,0,1,1,73,94,1,0,1
5,1,0,0,0,60,71,1,0,1
5,1,0,0,0,92,108,1,0,1
5,1,0,0,0,57,66,1,0,1
5,1,0,0,0,50,50,1,0,1
5,1,0,0,1,62,76,1,0,1
5,1,1,0,1,52,66,1,0,1
5,1,0,1,1,52,59,1,0,1
5,1,1,0,1,57,56,1,0,1
5,1,0,0,0,68,78,1,0,1
5,1,1,0,1,52,65,1,0,1
5,1,1,0,1,41,38,1,0,1
5,1,1,0,0,77,80,1,0,1
5,1,0,1,1,63,71,1,0,1
5,1,1,0,0,69,83,1,0,1
5,1,0,0,0,64,80,1,0,1
5,1,0,1,0,85,95,1,0,1
5,1,1,1,1,51,55,1,0,1
5,1,0,1,0,67,76,1,0,1
5,1,1,0,1,52,58,1,0,1
5,1,1,0,0,74,82,1,0,1
5,1,1,0,1,47,53,1,0,1
5,1,1,0,0,62,64,1,0,1
5,1,0,0,1,73,82,1,0,1
5,1,0,1,1,53,62,1,0,1
5,1,0,0,1,70,83,1,0,1
5,1,0,0,0,75,81,1,0,1
5,1,0,1,1,61,67,1,0,1
5,1,0,0,1,45,54,1,0,1
5,1,0,0,1,73,86,1,0,1
5,1,0,0,1,39,47,1,0,1
5,1,0,0,1,55,57,1,0,1
5,1,1,1,1,57,65,1,0,1
5,1,1,0,1,72,70,1,0,1
5,1,0,1,0,87,92,1,0,1
5,1,1,0,0,60,68,1,0,1
5,1,1,0,1,48,56,1,0,1
5,1,0,1,1,66,67,1,0,1
5,1,0,0,1,68,82,1,0,1
5,1,0,1,1,67,79,1,0,1
5,1,0,0,0,57,62,1,0,1
5,1,1,1,0,59,70,1,0,1
5,1,0,0,1,70,76,1,0,1
5,1,0,0,0,37,51,1,0,1
5,1,0,0,1,35,46,1,0,1
5,1,1,0,0,67,80,1,0,1
5,1,0,0,1,41,53,1,0,1
5,1,0,0,0,57,68,1,0,1
5,1,0,0,0,58,65,1,0,1
5,1,0,1,1,47,50,1,0,1
5,1,0,0,1,75,84,1,0,1
5,1,1,0,1,75,87,1,0,1
5,1,1,0,1,69,74,1,0,1
5,1,0,0,1,43,60,1,0,1
5,1,1,0,1,52,59,1,0,1
5,1,0,0,1,37,42,1,0,1
5,1,1,1,1,52,56,1,0,1
5,1,0,0,1,40,53,1,0,1
5,1,0,0,1,77,89,1,0,1
5,1,1,0,1,49,60,1,0,1
5,1,0,1,1,68,74,1,0,1
5,1,1,1,0,60,65,1,0,1
5,1,0,0,1,41,52,1,0,1
5,1,0,0,1,57,61,1,0,1
5,1,1,1,1,51,59,1,0,1
5,1,0,0,0,60,69,1,0,1
5,1,0,0,0,75,87,1,0,1
5,1,0,1,1,56,60,1,0,1
5,1,1,0,1,35,41,1,0,1
5,1,1,1,1,36,39,1,0,1
5,1,0,0,0,59,70,1,0,1
5,1,1,0,0,58,68,1,0,1
5,1,1,0,1,66,71,1,0,1
5,1,0,1,1,57,64,1,0,1
5,1,0,1,1,59,59,1,0,1
5,1,0,0,0,82,97,1,0,1
5,1,0,0,1,52,58,1,0,1
5,1,1,1,1,57,58,1,0,1
5,1,1,0,1,54,59,1,0,1
5,1,0,0,1,72,84,1,0,1
5,1,0,0,1,69,79,1,0,1
5,1,0,1,0,58,60,1,0,1
5,1,0,0,0,61,82,1,0,1
5,1,0,0,1,59,70,1,0,1
5,1,1,1,1,49,48,1,0,1
5,1,1,1,1,48,49,1,0,1
5,1,1,0,1,66,76,1,0,1
5,1,0,1,1,66,73,1,0,1
5,1,1,0,0,41,52,1,0,1
6,1,1,0,1,49,58,1,0,1
6,1,1,1,1,65,78,1,0,1
6,1,0,1,1,45,49,1,0,1
6,1,1,1,0,60,62,1,0,1
6,1,1,1,0,52,64,1,0,1
6,1,0,1,1,73,81,1,0,1
6,1,0,1,0,53,62,1,0,1
6,1,0,0,0,55,65,1,0,1
6,1,0,1,0,45,51,1,0,1
6,1,0,0,1,59,68,1,0,1
6,1,0,1,1,60,74,1,0,1
6,1,0,0,1,51,55,1,0,1
6,1,1,0,0,67,81,1,0,1
6,1,0,1,0,51,47,1,0,1
6,1,1,1,1,51,57,1,0,1
6,1,1,0,1,43,53,1,0,1
6,1,0,1,0,49,57,1,0,1
6,1,1,0,1,46,55,1,0,1
6,1,1,1,1,62,74,1,0,1
6,1,1,0,1,49,48,1,0,1
6,1,1,0,0,65,58,1,0,1
6,1,1,1,0,57,69,1,0,1
6,1,1,0,0,72,82,1,0,1
6,1,1,0,1,32,26,1,0,1
6,1,1,1,1,56,68,1,0,1
6,1,0,0,0,47,59,1,0,1
6,1,0,0,1,66,78,1,0,1
6,1,1,0,0,46,49,1,0,1
6,1,1,1,1,61,78,1,0,1
6,1,1,1,1,56,62,1,0,1
6,1,1,1,0,65,66,1,0,1
6,1,1,0,1,61,74,1,0,1
6,1,0,0,1,54,66,1,0,1
6,1,1,1,1,60,71,1,0,1
6,1,1,1,1,44,47,1,0,1
6,1,1,1,1,51,60,1,0,1
6,1,1,1,1,51,54,1,0,1
6,1,1,0,1,48,51,1,0,1
6,1,1,0,0,67,88,1,0,1
6,1,1,0,0,62,65,1,0,1
6,1,1,1,1,69,69,1,0,1
6,1,0,0,0,43,43,1,0,1
6,1,0,1,0,66,66,1,0,1
6,1,1,0,0,47,52,1,0,1
6,1,0,1,0,64,71,1,0,1
6,1,0,0,1,44,47,1,0,1
6,1,1,0,1,59,66,1,0,1
6,1,0,1,1,44,45,1,0,1
6,1,1,0,1,51,62,1,0,1
6,1,0,0,0,50,53,1,0,1
6,1,0,0,0,52,64,1,0,1
6,1,0,1,1,59,62,1,0,1
6,1,1,0,1,70,71,1,0,1
6,1,0,1,1,46,50,1,0,1
6,1,1,1,1,67,70,1,0,1
6,1,0,0,1,71,95,1,0,1
6,1,1,0,1,38,44,1,0,1
6,1,0,0,1,55,58,1,0,1
6,1,1,0,0,47,46,1,0,1
6,1,1,0,0,42,52,1,0,1
6,1,0,0,0,48,60,1,0,1
6,1,1,0,0,58,64,1,0,1
6,1,1,1,1,51,48,1,0,1
6,1,0,0,0,45,59,1,0,1
6,1,1,0,0,47,49,1,0,1
6,1,0,1,1,49,53,1,0,1
6,1,1,0,1,62,73,1,0,1
6,1,1,1,0,66,71,1,0,1
6,1,1,0,1,39,50,1,0,1
6,1,1,0,1,48,63,1,0,1
6,1,1,1,1,65,65,1,0,1
6,1,0,0,1,53,51,1,0,1
6,1,1,0,1,52,63,1,0,1
6,1,0,0,1,57,68,1,0,1
6,1,0,1,0,62,76,1,0,1
7,0,1,0,1,63,62,2,0,1
7,0,1,0,1,60,62,2,0,1
7,0,0,0,1,59,70,2,0,1
7,0,1,0,1,60,57,2,0,1
7,0,0,0,1,51,45,2,0,1
7,0,0,0,1,50,47,2,0,1
7,0,0,0,1,48,57,2,0,1
7,0,1,0,1,54,55,2,0,1
7,0,1,0,1,50,46,2,0,1
7,0,0,0,1,62,67,2,0,1
7,0,1,0,1,66,67,2,0,1
7,0,0,0,1,47,42,2,0,1
7,0,1,0,0,51,48,2,0,1
7,0,1,0,1,59,53,2,0,1
7,0,1,1,1,62,74,2,0,1
7,0,0,0,0,42,43,2,0,1
7,0,0,0,1,39,37,2,0,1
7,0,1,0,1,51,54,2,0,1
7,0,1,1,0,57,53,2,0,1
7,0,1,0,1,49,46,2,0,1
7,0,0,1,1,46,49,2,0,1
7,0,0,1,0,44,42,2,0,1
7,0,1,1,1,55,53,2,0,1
7,0,0,0,1,41,44,2,0,1
7,0,1,0,1,52,54,2,0,1
7,0,1,1,1,53,56,2,0,1
7,0,0,0,1,53,59,2,0,1
7,0,1,0,1,54,56,2,0,1
7,0,1,0,1,52,48,2,0,1
7,0,0,0,0,47,41,2,0,1
7,0,1,1,1,55,55,2,0,1
7,0,1,0,1,54,48,2,0,1
7,0,0,0,1,62,72,2,0,1
7,0,0,0,1,54,58,2,0,1
7,0,1,0,1,57,60,2,0,1
7,0,1,0,1,60,68,2,0,1
7,0,1,0,1,60,60,2,0,1
7,0,0,0,1,41,41,2,0,1
7,0,1,1,1,49,37,2,0,1
7,0,0,0,1,49,43,2,0,1
7,0,1,0,0,47,58,2,0,1
7,0,0,0,1,49,49,2,0,1
7,0,0,0,1,53,56,2,0,1
7,0,0,0,1,38,43,2,0,1
7,0,1,0,1,49,42,2,0,1
7,0,1,0,1,56,63,2,0,1
7,0,1,0,1,68,70,2,0,1
7,0,0,0,1,59,67,2,0,1
7,0,1,0,1,38,42,2,0,1
7,0,1,0,1,52,53,2,0,1
7,0,1,0,1,43,41,2,0,1
7,0,1,1,1,62,62,2,0,1
7,0,1,1,1,59,56,2,0,1
7,0,0,0,1,56,55,2,0,1
7,0,0,0,1,48,56,2,0,1
7,0,0,1,1,49,51,2,0,1
7,0,0,0,1,50,59,2,0,1
7,0,0,0,1,42,25,2,0,1
7,0,1,0,1,59,63,2,0,1
7,0,1,0,1,56,66,2,0,1
7,0,1,0,1,45,51,2,0,1
7,0,0,0,1,51,51,2,0,1
7,0,1,0,0,46,50,2,0,1
7,0,1,0,1,57,62,2,0,1
7,0,0,0,1,47,40,2,0,1
7,0,0,0,1,50,55,2,0,1
8,0,0,0,1,57,56,2,0,1
8,0,1,0,1,62,70,2,0,1
8,0,1,0,0,49,53,2,0,1
8,0,1,0,0,60,63,2,0,1
8,0,0,0,0,47,48,2,0,1
8,0,1,0,0,63,72,2,0,1
8,0,0,0,0,58,61,2,0,1
8,0,1,0,1,47,55,2,0,1
8,0,0,0,1,51,50,2,0,1
8,0,1,0,0,48,52,2,0,1
8,0,0,0,1,64,68,2,0,1
8,0,1,0,1,53,52,2,0,1
8,0,1,0,0,60,65,2,0,1
8,0,1,0,1,51,55,2,0,1
8,0,0,0,1,52,60,2,0,1
8,0,0,0,1,54,56,2,0,1
8,0,1,0,0,49,55,2,0,1
8,0,0,0,1,42,43,2,0,1
8,0,0,0,0,52,55,2,0,1
8,0,0,0,0,46,50,2,0,1
8,0,1,0,1,54,53,2,0,1
8,0,0,0,1,49,56,2,0,1
8,0,1,0,0,50,58,2,0,1
8,0,0,0,0,62,65,2,0,1
8,0,0,0,1,47,54,2,0,1
8,0,0,0,1,52,52,2,0,1
8,0,1,0,1,59,65,2,0,1
8,0,1,0,1,67,72,2,0,1
8,0,0,0,0,55,55,2,0,1
8,0,1,0,1,64,67,2,0,1
8,0,0,0,0,45,50,2,0,1
8,0,0,0,1,60,64,2,0,1
8,0,0,0,0,69,73,2,0,1
8,0,1,0,1,70,84,2,0,1
8,0,1,0,0,73,71,2,0,1
8,0,0,0,0,58,64,2,0,1
8,0,0,0,1,45,50,2,0,1
8,0,0,0,1,49,51,2,0,1
8,0,1,0,1,45,44,2,0,1
8,0,1,0,1,52,59,2,0,1
8,0,1,0,0,69,77,2,0,1
8,0,0,0,0,58,68,2,0,1
8,0,1,0,1,61,60,2,0,1
8,0,1,0,1,65,66,2,0,1
8,0,1,0,1,36,40,2,0,1
8,0,0,0,1,54,56,2,0,1
8,0,0,0,1,58,63,2,0,1
8,0,1,0,1,58,61,2,0,1
8,0,1,0,1,63,71,2,0,1
8,0,0,0,1,53,56,2,0,1
8,0,0,0,1,43,45,2,0,1
8,0,0,0,0,35,45,2,0,1
8,0,0,0,0,52,52,2,0,1
8,0,1,0,1,49,59,2,0,1
8,0,0,0,0,45,50,2,0,1
8,0,0,0,0,70,73,2,0,1
8,0,1,0,0,51,57,2,0,1
8,0,0,0,0,65,67,2,0,1
8,0,1,0,1,44,50,2,0,1
8,0,1,0,0,59,63,2,0,1
8,0,1,0,1,65,65,2,0,1
8,0,0,0,0,59,69,2,0,1
8,0,1,0,1,65,73,2,0,1
8,0,1,0,1,65,74,2,0,1
8,0,0,0,1,41,41,2,0,1
8,0,1,0,0,64,71,2,0,1
8,0,0,0,1,57,56,2,0,1
8,0,1,0,1,73,77,2,0,1
